Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,cell_type,Normalized_Name
4476872265_sort.swc,24497,49559200.0,4,1475,2955,1481,966240.0,741022.0,118074,459.686,7506030.0,11029000000.0,2771340000000.0,898611.0,1068160.0,408,0.928436,7.28968,0.82551,101.761,95.593,1.53287,,4476872265
2146713303_sort.swc,2030,16763900.0,3,113,227,115,152390.0,175008.0,57552,661.053,630600.0,1330830000.0,342290000000.0,200918.0,241298.0,31,0.919785,7.93833,0.902971,111.395,97.0095,1.1603,,2146713303
3515862965_sort.swc,34593,300729000.0,3,2277,4557,2281,833760.0,792292.0,174240,445.083,10517600.0,14940300000.0,3481870000000.0,848576.0,986138.0,348,0.931622,6.59096,0.82074,100.85,94.2787,1.81501,,3515862965
4408189203_sort.swc,18980,211279000.0,3,1630,3275,1646,166140.0,269890.0,56760,409.775,5672880.0,7529280000.0,2911170000000.0,157930.0,337846.0,237,0.931613,4.79511,0.8407,101.184,95.5156,1.5441,,4408189203
32483649848_sort.swc,10024,221785000.0,3,252,505,254,482330.0,313250.0,115566,646.168,3166440.0,6670830000.0,3484350000000.0,442837.0,555930.0,58,0.930498,18.8475,0.869162,105.429,93.9222,1.46242,,32483649848
30066921810_sort.swc,14587,255893000.0,3,540,1081,542,325470.0,497348.0,115830,577.392,4571830.0,8623930000.0,3961040000000.0,345736.0,392622.0,66,0.926456,12.4931,0.79521,100.602,92.104,1.58887,,30066921810
2262382003_sort.swc,14987,294388000.0,3,815,1633,819,673060.0,696668.0,57552,545.062,4630720.0,8393570000.0,5147830000000.0,767263.0,876805.0,145,0.926064,8.17697,0.83649,102.67,96.1603,1.60268,,2262382003
3605922694_sort.swc,34711,270044000.0,3,2399,4804,2406,454400.0,462110.0,174174,466.153,10510600.0,15861200000.0,4902770000000.0,336646.0,664459.0,284,0.933304,6.22523,0.849505,100.528,94.0861,1.82527,,3605922694
43018546894_sort.swc,4323,166865000.0,3,171,343,173,221950.0,88920.0,114543,1060.9,1386740.0,4920550000.0,2630230000000.0,172335.0,289108.0,48,0.916363,11.6006,0.911628,106.221,96.5909,1.27917,,43018546894
5129725553_sort.swc,21974,103574000.0,3,1117,2237,1121,1146180.0,1114690.0,174075,606.788,6819260.0,13368600000.0,4102450000000.0,1456140.0,1692600.0,380,0.919825,8.82253,0.854428,101.338,93.722,1.69067,,5129725553
32313693731_sort.swc,18468,75343500.0,3,1664,3338,1675,161510.0,322340.0,81279,424.04,5485230.0,7321460000.0,1597160000000.0,208882.0,268077.0,217,0.932888,4.53235,0.840029,99.4575,94.6447,1.59087,,32313693731
38625281646_sort.swc,7328,189179000.0,3,106,213,108,332510.0,366528.0,106920,485.316,2331530.0,3709710000.0,1341540000000.0,260262.0,325405.0,26,0.919221,33.3991,0.894661,106.85,90.7061,1.51436,,38625281646
57061935940_sort.swc,4904,84568100.0,3,125,252,128,123390.0,141150.0,41514,337.92,1544240.0,1711780000.0,529392000000.0,112167.0,216408.0,23,0.917086,18.4563,0.857451,103.058,95.0998,1.43184,,57061935940
5031403023_sort.swc,12109,52080100.0,3,810,1625,816,349730.0,451330.0,154407,491.166,3682430.0,5744480000.0,1447650000000.0,250952.0,321062.0,147,0.92774,6.45108,0.831999,102.612,95.608,1.41622,,5031403023
6540883232_sort.swc,30751,460916000.0,3,1579,3163,1585,1251460.0,713630.0,174372,634.911,9513200.0,19491200000.0,9505900000000.0,1148310.0,1358200.0,460,0.918552,8.72178,0.85241,101.564,94.717,1.80416,,6540883232
4683475838_sort.swc,1511,69152300.0,3,41,83,43,105600.0,125830.0,54384,541.039,477970.0,854465000.0,334945000000.0,105821.0,136845.0,15,0.921834,17.1928,0.898053,104.275,95.8306,1.20042,,4683475838
5711138700_sort.swc,12706,634531000.0,3,728,1459,732,318690.0,476670.0,172161,584.255,3914640.0,7719240000.0,5605890000000.0,279003.0,371406.0,95,0.930446,7.70802,0.799424,102.851,95.859,1.56288,,5711138700
2277551942_sort.swc,47507,412534000.0,3,3769,7548,3780,612350.0,660320.0,174570,457.423,14331500.0,21093400000.0,6093200000000.0,513408.0,584151.0,269,0.929065,5.29385,0.823189,101.359,95.2735,1.92025,,2277551942
39139865230_sort.swc,2967,120050000.0,3,52,105,54,151360.0,104730.0,107415,599.113,941878.0,1858700000.0,942909000000.0,129780.0,179015.0,15,0.920498,27.2476,0.900737,99.9301,81.8361,1.15957,,39139865230
32031471046_sort.swc,6660,254931000.0,3,139,279,141,495330.0,267770.0,126093,789.171,2118500.0,5450540000.0,2946940000000.0,283332.0,381515.0,28,0.916925,22.8674,0.939054,112.146,95.9288,1.38584,,32031471046
1786273252_sort.swc,5135,69992600.0,3,328,659,332,73120.0,139392.0,49434,390.767,1564300.0,1992110000.0,630992000000.0,81005.6,183035.0,47,0.926544,6.79059,0.882985,106.436,99.7009,1.43912,,1786273252
7182801373_sort.swc,36531,165884000.0,3,2502,5010,2509,544890.0,357990.0,157707,484.595,11167400.0,17299400000.0,5763750000000.0,368427.0,564887.0,240,0.921352,6.29142,0.836045,102.065,95.7374,1.66964,,7182801373
31395918226_sort.swc,10628,103234000.0,3,841,1683,843,103200.0,517120.0,119592,506.089,3201880.0,5329810000.0,1788100000000.0,308158.0,363852.0,209,0.931791,5.31432,0.842231,98.8703,93.9472,1.5567,,31395918226
3008098100_sort.swc,46857,204812000.0,3,3489,6990,3502,581240.0,625244.0,174306,436.735,14199800.0,19962300000.0,5857670000000.0,551347.0,775692.0,302,0.935277,5.70329,0.822108,100.019,95.822,1.73829,,3008098100
28000850858_sort.swc,51334,299913000.0,3,3536,7093,3558,810110.0,850108.0,119097,502.976,15657600.0,25476500000.0,8671060000000.0,848524.0,1024160.0,197,0.931835,6.23714,0.834337,101.271,95.3392,1.76796,,28000850858
43077199030_sort.swc,12267,158910000.0,3,686,1375,690,362724.0,214270.0,114543,813.915,3807130.0,10006400000.0,4661340000000.0,218888.0,351424.0,80,0.910813,7.92073,0.894532,103.35,95.3896,1.53314,,43077199030
1828133418_sort.swc,7311,199190000.0,3,418,837,420,274180.0,244864.0,66759,607.85,2249870.0,4500200000.0,2449400000000.0,157239.0,228586.0,108,0.931804,7.73357,0.823404,102.02,97.4667,1.40691,,1828133418
38397872347_sort.swc,2924,156989000.0,3,69,139,71,120000.0,156000.0,88506,466.758,924704.0,1431020000.0,627032000000.0,104278.0,125819.0,16,0.925176,20.0288,0.912348,106.09,93.8242,1.24774,,38397872347
5478616461_sort.swc,28441,214655000.0,3,1111,2224,1114,666750.0,418880.0,124674,537.128,8880720.0,15343600000.0,5891160000000.0,415320.0,778183.0,156,0.926371,11.7878,0.838485,102.038,93.5739,1.61328,,5478616461
6353260894_sort.swc,22471,214227000.0,3,1612,3232,1621,344520.0,326720.0,174042,590.002,6852380.0,13330800000.0,5977810000000.0,248887.0,385670.0,197,0.923257,5.95235,0.87446,102.606,96.0174,1.54691,,6353260894
5870333744_sort.swc,9753,189493000.0,3,409,820,412,388130.0,297120.0,117810,661.911,3055250.0,6620350000.0,3223660000000.0,304212.0,445279.0,86,0.919823,10.8927,0.838601,104.057,95.1081,1.49141,,5870333744
3399667956_sort.swc,39443,163338000.0,3,2360,4727,2368,753090.0,855454.0,174372,451.725,12066300.0,17569300000.0,5129960000000.0,743178.0,1068800.0,296,0.92702,7.34398,0.821351,101.492,95.631,1.71407,,3399667956
1989532299_sort.swc,81310,208275000.0,3,6293,12616,6324,944870.0,765980.0,123915,484.747,24555600.0,38152700000.0,11958800000000.0,608988.0,914043.0,269,0.924701,5.44491,0.842434,100.727,94.7488,1.95012,,1989532299
32677332710_sort.swc,3433,22384400.0,3,181,363,183,318910.0,78880.0,42834,618.961,1062610.0,2092670000.0,526836000000.0,219427.0,285571.0,59,0.921829,8.45455,0.890688,107.246,97.8921,1.40728,,32677332710
2846816391_sort.swc,4665,103755000.0,3,95,191,97,235100.0,120156.0,54681,384.868,1476740.0,1903000000.0,757796000000.0,145148.0,207521.0,20,0.923304,23.4188,0.853544,104.19,86.2943,1.21735,,2846816391
6120695418_sort.swc,103967,313204000.0,4,7599,15223,7625,1273890.0,605920.0,174075,460.821,31562600.0,46087800000.0,12432200000000.0,1072980.0,1670360.0,641,0.926482,5.82953,0.831537,100.648,94.9161,2.02105,,6120695418
38657317126_sort.swc,13926,109394000.0,3,308,617,310,347460.0,441792.0,147147,465.91,4395870.0,6591340000.0,1777140000000.0,374393.0,440268.0,32,0.917364,21.5689,0.899115,107.24,95.9148,1.39078,,38657317126
5815170885_sort.swc,10029,288685000.0,3,356,714,359,470370.0,223300.0,172029,609.814,3159420.0,6471550000.0,3600340000000.0,408949.0,529550.0,75,0.934451,13.0448,0.805468,101.724,91.042,1.59097,,5815170885
4229311266_sort.swc,74494,468971000.0,3,6005,12031,6027,662940.0,694848.0,174339,447.693,22502300.0,32807500000.0,12473000000000.0,578859.0,670050.0,311,0.926454,5.19175,0.8176,100.636,94.9004,1.95944,,4229311266
27884656406_sort.swc,21952,347213000.0,3,1822,3654,1833,266140.0,240736.0,115038,551.474,6662100.0,12059600000.0,6997170000000.0,228441.0,266479.0,199,0.92787,5.00739,0.836727,101.322,95.2324,1.70863,,27884656406
2907351442_sort.swc,11837,123252000.0,3,283,568,286,582560.0,376220.0,171369,626.208,3725190.0,7448310000.0,2564600000000.0,323178.0,436565.0,40,0.931269,19.838,0.906204,101.362,93.2588,1.55562,,2907351442
27870069537_sort.swc,51545,352542000.0,3,4010,8031,4022,512830.0,490848.0,119559,518.499,15621600.0,26244000000.0,10197700000000.0,325470.0,611478.0,245,0.934396,5.41813,0.836358,100.074,94.4322,1.77067,,27870069537
30960196915_sort.swc,4833,24134700.0,3,354,709,356,343900.0,323550.0,45177,655.037,1465760.0,3118990000.0,899353000000.0,388008.0,463985.0,106,0.918788,5.81523,0.990686,107.871,95.0089,1.38005,,30960196915
31042924920_sort.swc,7119,221715000.0,3,263,528,266,299100.0,308610.0,117150,554.711,2233660.0,4111800000.0,1948270000000.0,242035.0,322866.0,56,0.931503,12.4811,0.807788,105.596,97.3207,1.4054,,31042924920
5323845863_sort.swc,76913,454781000.0,3,6420,12874,6455,732450.0,572830.0,173811,420.218,23005000.0,30919400000.0,8893980000000.0,408049.0,546933.0,405,0.934821,4.97421,0.848071,99.9147,93.9258,2.07893,,5323845863
4722635073_sort.swc,13428,361326000.0,3,634,1269,636,308320.0,351710.0,108042,527.37,4231110.0,7549240000.0,3874910000000.0,254665.0,318652.0,65,0.922828,9.58077,0.843601,105.112,95.5761,1.44041,,4722635073
3269018369_sort.swc,58460,174701000.0,3,4313,8646,4334,541730.0,616098.0,174207,456.897,17702500.0,25736700000.0,7284660000000.0,351494.0,615485.0,229,0.933953,5.76139,0.814091,100.19,94.9505,1.84569,,3269018369
29706714784_sort.swc,1400,60764800.0,3,76,153,78,71870.0,76832.0,33660,769.325,437204.0,1089920000.0,485760000000.0,96626.8,125092.0,31,0.903964,8.14379,0.833829,108.405,96.5542,1.38354,,29706714784
490361490_sort.swc,1434,88870500.0,3,54,109,56,43390.0,52416.0,52767,823.003,454902.0,1238400000.0,662170000000.0,62554.4,73745.8,25,0.898647,12.1468,0.920751,110.992,92.606,1.22657,,490361490
40944243140_sort.swc,6351,133896000.0,3,208,417,210,239590.0,152640.0,107415,505.939,1990460.0,3302010000.0,1326940000000.0,169455.0,252139.0,34,0.918071,14.2278,0.868375,102.529,92.0029,1.38925,,40944243140
32518327197_sort.swc,19525,69503500.0,3,1716,3439,1724,225510.0,403520.0,81048,449.681,5852670.0,8336590000.0,2137930000000.0,226216.0,275415.0,232,0.927913,4.67723,0.845574,99.4222,94.9798,1.79396,,32518327197
4896110774_sort.swc,31422,364273000.0,3,2062,4129,2068,745920.0,658020.0,173976,603.27,9642070.0,18801300000.0,7170370000000.0,574601.0,730409.0,288,0.927267,6.60983,0.860488,101.188,94.5269,1.64303,,4896110774
41642140745_sort.swc,20430,234249000.0,3,1006,2014,1009,957920.0,366120.0,107514,557.704,6360770.0,11606000000.0,4762270000000.0,773370.0,879104.0,208,0.922283,9.1435,0.821596,103.316,94.1253,1.48917,,41642140745
3585188282_sort.swc,2992,401769000.0,3,111,223,113,105990.0,130910.0,54285,1141.09,974081.0,3916550000.0,4787370000000.0,95513.1,150512.0,30,0.925785,12.4126,0.826395,107.438,94.6278,1.27719,,3585188282
3373210802_sort.swc,14372,240795000.0,3,1057,2119,1063,372710.0,472508.0,163713,439.767,4342420.0,6233790000.0,2088950000000.0,362879.0,427663.0,235,0.934895,5.78197,0.836365,101.959,96.5775,1.63159,,3373210802
2090951917_sort.swc,48388,78470700.0,3,4318,8666,4349,437080.0,592672.0,118833,391.674,14389200.0,17765500000.0,3831560000000.0,367060.0,450337.0,339,0.932629,4.58354,0.82598,101.407,96.0903,1.78065,,2090951917
41922436785_sort.swc,985,126673000.0,3,35,71,37,59710.0,84160.0,23793,1236.0,333611.0,1379890000.0,1213110000000.0,74327.0,95094.6,11,0.934723,12.8592,0.841481,108.699,103.857,1.29013,,41922436785
42051333986_sort.swc,10544,92824800.0,3,565,1132,568,340380.0,305720.0,114048,485.374,3242580.0,5011690000.0,1315180000000.0,262524.0,394386.0,113,0.928663,8.3136,0.840425,100.986,94.8892,1.51486,,42051333986
6456022246_sort.swc,50035,197883000.0,3,2929,5862,2934,1186560.0,516540.0,173976,532.225,15444900.0,26506100000.0,9410440000000.0,1016640.0,1172380.0,466,0.921943,7.53531,0.836363,101.273,93.609,1.7824,,6456022246
27435851686_sort.swc,1694,63778000.0,3,72,146,75,72830.0,109824.0,35937,662.834,531478.0,1164380000.0,503281000000.0,102068.0,135492.0,15,0.925174,10.5959,0.872496,107.22,94.7977,1.23375,,27435851686
6106284240_sort.swc,42264,247880000.0,3,2369,4744,2376,809240.0,590050.0,174075,628.02,13099800.0,26583200000.0,11891300000000.0,419657.0,607394.0,207,0.927224,7.90873,0.835161,101.459,95.157,1.9294,,6106284240
32159769901_sort.swc,14939,385846000.0,3,847,1695,849,457150.0,380070.0,120912,728.054,4651870.0,11172000000.0,6366740000000.0,391744.0,485570.0,180,0.923322,7.81298,0.856606,103.259,98.6291,1.47933,,32159769901
1276069660_sort.swc,27755,71701100.0,3,2374,4758,2385,263940.0,375488.0,174405,394.333,8289570.0,10313400000.0,2371760000000.0,298664.0,388862.0,214,0.93262,4.83312,0.82668,101.174,94.9054,1.70022,,1276069660
5363604387_sort.swc,968,78270500.0,3,19,39,21,115680.0,51520.0,59169,607.137,312871.0,640234000.0,217663000000.0,88849.6,127560.0,10,0.899739,23.7949,0.887519,118.312,109.795,1.14533,,5363604387
41541672030_sort.swc,9102,456555000.0,3,563,1127,565,266330.0,376830.0,107514,492.685,2781130.0,4623650000.0,2324840000000.0,293517.0,342859.0,134,0.93202,7.07542,0.833187,100.306,94.6704,1.50385,,41541672030
32464726297_sort.swc,2267,78227200.0,3,96,193,98,81152.0,60680.0,88473,722.801,713538.0,1655370000.0,925562000000.0,77494.3,118159.0,25,0.91374,10.7409,0.890887,106.444,92.7956,1.27009,,32464726297
39370401008_sort.swc,4209,112549000.0,3,138,277,140,240670.0,194240.0,54087,462.172,1316690.0,1960540000.0,745706000000.0,214946.0,257615.0,27,0.927364,14.1913,0.890569,105.818,93.7961,1.37669,,39370401008
2743995596_sort.swc,7636,180096000.0,3,358,717,360,387580.0,538654.0,61215,747.541,2381440.0,5842450000.0,3027910000000.0,439286.0,542699.0,101,0.926984,9.64854,0.852237,104.999,95.1012,1.42964,,2743995596
7369358342_sort.swc,9977,198037000.0,3,450,902,453,286720.0,189860.0,136026,862.771,3111310.0,8731810000.0,4523730000000.0,232027.0,355274.0,66,0.910439,10.0599,0.891204,104.695,95.3375,1.48126,,7369358342
37853722343_sort.swc,5541,13482000.0,3,255,511,257,320320.0,234462.0,86196,449.543,1718420.0,2424710000.0,428723000000.0,207865.0,347017.0,67,0.932594,9.84149,0.781501,102.872,94.395,1.33113,,37853722343
2616018803_sort.swc,9261,83090700.0,3,234,469,236,332350.0,358304.0,57519,426.427,2909840.0,4013330000.0,1401190000000.0,249579.0,568507.0,72,0.909923,18.7441,0.869323,102.88,92.5819,1.48635,,2616018803
6601652355_sort.swc,18743,160788000.0,3,1259,2522,1264,473600.0,389920.0,173943,496.118,5727410.0,9212360000.0,2883430000000.0,341886.0,433636.0,123,0.9224,6.4314,0.820854,101.735,93.824,1.46792,,6601652355
4069606804_sort.swc,53058,235939000.0,3,3200,6410,3211,761920.0,741538.0,174207,543.237,16356800.0,28819000000.0,11235700000000.0,699975.0,814904.0,262,0.926724,7.27722,0.826404,101.464,94.4469,1.97025,,4069606804
6039105031_sort.swc,1604,157757000.0,3,33,67,35,106330.0,79810.0,46266,640.5,525517.0,1098110000.0,640489000000.0,60566.6,96153.2,11,0.929442,22.9254,0.838717,103.043,93.3222,1.13345,,6039105031
3852605295_sort.swc,44450,169821000.0,3,3277,6566,3290,620190.0,582846.0,174141,410.127,13439800.0,17495700000.0,4262360000000.0,492788.0,605170.0,337,0.926558,5.76957,0.821218,100.24,95.1284,1.8942,,3852605295
6150116581_sort.swc,79495,242667000.0,4,6406,12847,6442,591770.0,837408.0,174207,471.027,24065100.0,36378800000.0,12033700000000.0,617523.0,718325.0,384,0.931698,5.18775,0.836055,100.441,95.6301,2.08566,,6150116581
5817068077_sort.swc,7565,126080000.0,3,129,259,131,194080.0,206080.0,54351,416.751,2399310.0,3258490000.0,1604660000000.0,162934.0,258755.0,25,0.924711,28.2046,0.920472,108.059,95.8352,1.27675,,5817068077
3806350096_sort.swc,14616,120214000.0,3,777,1556,780,550660.0,496676.0,114906,470.17,4500340.0,6733890000.0,2064760000000.0,504631.0,589920.0,135,0.922068,8.39267,0.793026,100.84,93.4834,1.57577,,3806350096
1756135282_sort.swc,44758,344234000.0,3,3264,6541,3278,559580.0,568352.0,174504,500.852,13693100.0,21949300000.0,7192860000000.0,431959.0,525894.0,261,0.9298,5.84253,0.817685,100.651,94.5976,1.90597,,1756135282
2248452851_sort.swc,36682,560672.0,1,2556,5123,2567,547870.0,672866.0,174570,540.114,11195400.0,19581100000.0,6399980000000.0,602794.0,718944.0,271,0.930759,6.16006,0.82713,101.285,94.7757,1.84777,,2248452851
3151231662_sort.swc,18011,185255000.0,4,662,1326,665,439390.0,532990.0,174207,556.364,5641220.0,10097600000.0,3488360000000.0,372547.0,433668.0,81,0.928031,12.5822,0.816215,102.176,92.0146,1.50773,,3151231662
3253775599_sort.swc,11804,255791000.0,3,658,1319,662,649310.0,569252.0,128403,547.539,3643450.0,6818340000.0,3147050000000.0,559647.0,682584.0,99,0.926049,7.94845,0.834086,102.513,94.2116,1.36952,,3253775599
38587465923_sort.swc,16433,167998000.0,3,1277,2561,1285,192030.0,281500.0,80850,352.313,4942160.0,5648030000.0,1686360000000.0,223162.0,382937.0,193,0.928459,5.41624,0.800626,100.785,95.7261,1.46427,,38587465923
3761379470_sort.swc,4040,48804500.0,4,160,322,163,368870.0,334494.0,58146,745.82,1277360.0,3074210000.0,1496310000000.0,362978.0,418288.0,88,0.923738,11.5435,0.834962,101.987,95.2317,1.34545,,3761379470
31802132759_sort.swc,12758,63666500.0,3,608,1217,610,499770.0,423680.0,122067,522.887,3942360.0,6576520000.0,1737050000000.0,472371.0,587893.0,159,0.92579,9.48233,0.85273,102.958,94.8881,1.433,,31802132759
41359115276_sort.swc,1395,170502000.0,3,42,85,44,129020.0,69600.0,107382,972.033,451790.0,1464760000.0,1194130000000.0,129261.0,142811.0,17,0.896731,15.4,0.915943,107.075,88.9987,1.26126,,41359115276
38676168418_sort.swc,34207,158145000.0,3,3011,6038,3028,324480.0,395840.0,75603,363.787,10148900.0,11666500000.0,2565080000000.0,224707.0,283141.0,284,0.929537,4.66512,0.825101,100.976,95.5443,1.8782,,38676168418
33011461379_sort.swc,38485,165665000.0,3,2944,5897,2954,620200.0,361190.0,120945,465.269,11618500.0,17508700000.0,4964200000000.0,439204.0,527644.0,260,0.930591,5.52603,0.847405,102.158,96.5768,1.87243,,33011461379
5072898935_sort.swc,7615,114503000.0,3,322,646,325,454270.0,407040.0,66495,619.492,2387070.0,4800970000.0,1771890000000.0,366261.0,421633.0,77,0.925902,10.7864,0.818248,101.713,92.3279,1.42156,,5072898935
5202088104_sort.swc,43026,279775000.0,3,3431,6878,3448,555260.0,506170.0,174042,522.032,13014800.0,21670200000.0,7612850000000.0,479378.0,684266.0,261,0.928906,5.25545,0.84836,101.036,95.6774,1.75622,,5202088104
3531850525_sort.swc,44242,356327000.0,3,3605,7231,3627,455330.0,400962.0,119559,458.549,13338500.0,19489100000.0,6856350000000.0,296810.0,356360.0,248,0.934428,5.11824,0.819541,99.6696,94.9693,1.95346,,3531850525
13371728171_sort.swc,12698,105911000.0,3,278,557,280,304420.0,267230.0,135399,449.434,4005630.0,5851780000.0,1408920000000.0,249295.0,310455.0,36,0.913473,21.7953,0.891219,104.522,90.2565,1.38368,,13371728171
39110429740_sort.swc,5236,156763000.0,3,66,133,68,139620.0,159550.0,108174,447.379,1688690.0,2600250000.0,1197290000000.0,105746.0,138742.0,14,0.915699,38.3609,0.940131,109.368,92.0321,1.29178,,39110429740
6065781081_sort.swc,58817,252870000.0,3,4497,9010,4514,661250.0,628990.0,173778,432.244,17695500.0,24778800000.0,7130740000000.0,507247.0,796955.0,220,0.925859,5.52786,0.826975,100.592,95.1867,1.79839,,6065781081
