Layer,Boundary,Soma_X,Soma_Y
layer_5,left,1.624879778875748,1.51446
layer_5,right,2.2832813546551116,1.51446
layer_5,left,1.6251238311361351,1.51469
layer_5,right,2.2834383797330893,1.51469
layer_5,left,1.6258144111522368,1.51533
layer_5,right,2.2838405387683753,1.51533
layer_5,left,1.626826827445503,1.51632
layer_5,right,2.2846819644627496,1.51632
layer_5,left,1.6268840620455383,1.51638
layer_5,right,2.284750859724737,1.51638
layer_5,left,1.6278682572504901,1.51731
layer_5,right,2.2854210850872487,1.51731
layer_5,left,1.628279125378178,1.51773
layer_5,right,2.2858880005442836,1.51773
layer_5,left,1.6296132620371775,1.51898
layer_5,right,2.2866824981532394,1.51898
layer_5,left,1.6300569775245717,1.51942
layer_5,right,2.2871246316497365,1.51942
layer_5,left,1.630839536649562,1.52019
layer_5,right,2.2879886595674788,1.52019
layer_5,left,1.630974494547652,1.52032
layer_5,right,2.2881325008502524,1.52032
layer_5,left,1.6315122969309857,1.52083
layer_5,right,2.2886581406215982,1.52083
layer_5,left,1.6315869306674216,1.5209
layer_5,right,2.2887329627603528,1.5209
layer_5,left,1.6320243153744973,1.52131
layer_5,right,2.289030082835974,1.52131
layer_5,left,1.6323640500137924,1.52163
layer_5,right,2.2892405746808353,1.52163
layer_5,left,1.632707147027454,1.52195
layer_5,right,2.2895105938983735,1.52195
layer_5,left,1.6327386086543643,1.52198
layer_5,right,2.2895265289052964,1.52198
layer_5,left,1.6336714817746878,1.52285
layer_5,right,2.290202283352859,1.52285
layer_5,left,1.633816743921796,1.52298
layer_5,right,2.2903328834029644,1.52298
layer_5,left,1.6344832682338777,1.52362
layer_5,right,2.290716350684707,1.52362
layer_5,left,1.634544466957393,1.52368
layer_5,right,2.2907491127992583,1.52368
layer_5,left,1.6350766524838913,1.52419
layer_5,right,2.291083708772648,1.52419
layer_5,left,1.6356962386793827,1.52477
layer_5,right,2.291511147019641,1.52477
layer_5,left,1.6363607046739665,1.52541
layer_5,right,2.2919292314306747,1.52541
layer_5,left,1.6364967138564532,1.52554
layer_5,right,2.292016928977534,1.52554
layer_5,left,1.6367205708364228,1.52573
layer_5,right,2.2921966994034673,1.52573
layer_5,left,1.636945823820554,1.52592
layer_5,right,2.2923745367846804,1.52592
layer_5,left,1.6374674256579385,1.5264
layer_5,right,2.2927203364931836,1.5264
layer_5,left,1.6376260886115228,1.52656
layer_5,right,2.2928077573692263,1.52656
layer_5,left,1.6384639840943822,1.52733
layer_5,right,2.2933506596040987,1.52733
layer_5,left,1.638537487722048,1.52739
layer_5,right,2.293404544765163,1.52739
layer_5,left,1.6386657959327309,1.52752
layer_5,right,2.293474993125576,1.52752
layer_5,left,1.6387691963206417,1.52762
layer_5,right,2.2935362183581525,1.52762
layer_5,left,1.6390406698033835,1.52784
layer_5,right,2.2937320437715845,1.52784
layer_5,left,1.6391644832888286,1.52794
layer_5,right,2.2938204206798756,1.52794
layer_5,left,1.6395996521303693,1.52829
layer_5,right,2.2941267581901332,1.52829
layer_5,left,1.639637072111352,1.52832
layer_5,right,2.2941528071056436,1.52832
layer_5,left,1.6400441921406324,1.5287
layer_5,right,2.2943927772047528,1.5287
layer_5,left,1.6405399688949431,1.52915
layer_5,right,2.294691730598472,1.52915
layer_5,left,1.6413968551950502,1.52989
layer_5,right,2.2952229381266918,1.52989
layer_5,left,1.642124489973706,1.53046
layer_5,right,2.295697620479502,1.53046
layer_5,left,1.6423799938860593,1.53069
layer_5,right,2.2958444214883564,1.53069
layer_5,left,1.6425418355296042,1.53085
layer_5,right,2.295929094803738,1.53085
layer_5,left,1.6426731225334492,1.53098
layer_5,right,2.2959978914824415,1.53098
layer_5,left,1.6427033938682452,1.53101
layer_5,right,2.2960137688672138,1.53101
layer_5,left,1.6429340420060015,1.5312
layer_5,right,2.29615508762069,1.5312
layer_5,left,1.6436416520833201,1.53181
layer_5,right,2.296570772927967,1.53181
layer_5,left,1.6445183088696809,1.53264
layer_5,right,2.2970463273488093,1.53264
layer_5,left,1.6450041067517,1.53302
layer_5,right,2.2973443680619194,1.53302
layer_5,left,1.645044872729766,1.53306
layer_5,right,2.2973657180137583,1.53306
layer_5,left,1.6454624649592464,1.53347
layer_5,right,2.2975854171211143,1.53347
layer_5,left,1.6460530400874138,1.53405
layer_5,right,2.297899695668015,1.53405
layer_5,left,1.6462160998179312,1.53421
layer_5,right,2.2979872597474755,1.53421
layer_5,left,1.646844455321469,1.53475
layer_5,right,2.2983494925026706,1.53475
layer_5,left,1.6474670767719695,1.53523
layer_5,right,2.2987260208098745,1.53523
layer_5,left,1.6475978225496586,1.53533
layer_5,right,2.2988055744708826,1.53533
layer_5,left,1.6477673481750887,1.53546
layer_5,right,2.2989087606617207,1.53546
layer_5,left,1.648254848350882,1.53587
layer_5,right,2.2991928647494673,1.53587
layer_5,left,1.6487882768254059,1.53635
layer_5,right,2.2994928863708286,1.53635
layer_5,left,1.64960482942377,1.53699
layer_5,right,2.2999894801675493,1.53699
layer_5,left,1.6500000803603454,1.53734
layer_5,right,2.3002154033808093,1.53734
layer_5,left,1.650561295684717,1.53779
layer_5,right,2.3005572278465123,1.53779
layer_5,left,1.6506368019360107,1.53786
layer_5,right,2.3005993460599083,1.53786
layer_5,left,1.650871553056586,1.53808
layer_5,right,2.300729685195708,1.53808
layer_5,left,1.650940434614856,1.53814
layer_5,right,2.3007699425660992,1.53814
layer_5,left,1.6513806801058384,1.53853
layer_5,right,2.3010255465918443,1.53853
layer_5,left,1.6514774795728395,1.53862
layer_5,right,2.3010803350699334,1.53862
layer_5,left,1.651520548006168,1.53866
layer_5,right,2.30110478098081,1.53866
layer_5,left,1.6516631079395656,1.53878
layer_5,right,2.301190651598127,1.53878
layer_5,left,1.6523513635414675,1.53939
layer_5,right,2.301596980018229,1.53939
layer_5,left,1.6528617379252668,1.53981
layer_5,right,2.301913210037873,1.53981
layer_5,left,1.6562930329160048,1.54278
layer_5,right,2.304092842275445,1.54278
layer_5,left,1.657943341919387,1.54422
layer_5,right,2.305252557078881,1.54422
layer_5,left,1.658024263685076,1.54429
layer_5,right,2.3053066898548153,1.54429
layer_5,left,1.6586145807878405,1.5448
layer_5,right,2.305759464631416,1.5448
layer_5,left,1.6586495181534546,1.54483
layer_5,right,2.3057872227305873,1.54483
layer_5,left,1.658985172151571,1.54512
layer_5,right,2.3060380348380565,1.54512
layer_5,left,1.659053715189394,1.54518
layer_5,right,2.30608462345032,1.54518
layer_5,left,1.6595303694856802,1.5456
layer_5,right,2.3064089024261025,1.5456
layer_5,left,1.6596430856092104,1.5457
layer_5,right,2.306485647507535,1.5457
layer_5,left,1.659744290694691,1.54579
layer_5,right,2.3065545704105825,1.54579
layer_5,left,1.6606706011815446,1.54662
layer_5,right,2.3071944857849327,1.54662
layer_5,left,1.661288173175799,1.54717
layer_5,right,2.307658408424415,1.54717
layer_5,left,1.6616875963754114,1.54752
layer_5,right,2.307984594197148,1.54752
layer_5,left,1.66251093065471,1.54826
layer_5,right,2.3086099459121665,1.54826
layer_5,left,1.6627221916602801,1.54845
layer_5,right,2.308773549089705,1.54845
layer_5,left,1.6628216982200419,1.54854
layer_5,right,2.308849492957528,1.54854
layer_5,left,1.6630046318573535,1.5487
layer_5,right,2.3090067957136915,1.5487
layer_5,left,1.6639399338973981,1.54954
layer_5,right,2.309757407176199,1.54954
layer_5,left,1.6641099337339287,1.5497
layer_5,right,2.309875123222242,1.5497
layer_5,left,1.6651784069613047,1.55066
layer_5,right,2.310765801375998,1.55066
layer_5,left,1.6653458366778389,1.55082
layer_5,right,2.3108817503954073,1.55082
layer_5,left,1.6666122661200256,1.55197
layer_5,right,2.311944669857624,1.55197
layer_5,left,1.6671954974787293,1.55254
layer_5,right,2.312346029950936,1.55254
layer_5,left,1.6673044163226343,1.55264
layer_5,right,2.312437963596064,1.55264
layer_5,left,1.6687979670905668,1.55398
layer_5,right,2.3137856184471457,1.55398
layer_5,left,1.6699614538005172,1.5551
layer_5,right,2.314680231587082,1.5551
layer_5,left,1.6700080540101703,1.55514
layer_5,right,2.314726577577264,1.55514
layer_5,left,1.6715109525435827,1.55648
layer_5,right,2.3161039567617876,1.55648
layer_5,left,1.6724515999437206,1.55741
layer_5,right,2.3167804787123454,1.55741
layer_5,left,1.6733658068323602,1.55827
layer_5,right,2.3175105508894314,1.55827
layer_5,left,1.6739038888316082,1.55875
layer_5,right,2.3179738253690214,1.55875
layer_5,left,1.6745064094327162,1.5593
layer_5,right,2.3184597784628815,1.5593
layer_5,left,1.6745712533593933,1.55936
layer_5,right,2.3185100494181543,1.55936
layer_5,left,1.674751940837901,1.55952
layer_5,right,2.3186597805462412,1.55952
layer_5,left,1.6752695589839826,1.56
layer_5,right,2.3190497113073603,1.56
layer_5,left,1.6760001352263447,1.56067
layer_5,right,2.319590268930999,1.56067
layer_5,left,1.6761244767511267,1.5608
layer_5,right,2.319660458441624,1.5608
layer_5,left,1.676160226925953,1.56083
layer_5,right,2.3196894524220277,1.56083
layer_5,left,1.6768184019833,1.56138
layer_5,right,2.3202061891779806,1.56138
layer_5,left,1.6772346675435161,1.56176
layer_5,right,2.3204816621410327,1.56176
layer_5,left,1.6783247478098977,1.56282
layer_5,right,2.321106628677855,1.56282
layer_5,left,1.6784063572434926,1.56291
layer_5,right,2.321143939336796,1.56291
layer_5,left,1.6785864237005415,1.56307
layer_5,right,2.3212534304904664,1.56307
layer_5,left,1.6789279526677072,1.56336
layer_5,right,2.3214631189217414,1.56336
layer_5,left,1.67900106892434,1.56342
layer_5,right,2.3215079149740796,1.56342
layer_5,left,1.6791247521549248,1.56355
layer_5,right,2.321566119761588,1.56355
layer_5,left,1.6800101462520232,1.56435
layer_5,right,2.322033048397193,1.56435
layer_5,left,1.6805757595384372,1.56483
layer_5,right,2.32231501017028,1.56483
layer_5,left,1.6807413465390955,1.56499
layer_5,right,2.322388083779488,1.56499
layer_5,left,1.6809111186661758,1.56518
layer_5,right,2.322456255240405,1.56518
layer_5,left,1.6820777638905628,1.56634
layer_5,right,2.3229418462619362,1.56634
layer_5,left,1.68215255396674,1.5664
layer_5,right,2.322973018606527,1.5664
layer_5,left,1.6822274394958827,1.56646
layer_5,right,2.323003773122758,1.56646
layer_5,left,1.6828169991488933,1.56694
layer_5,right,2.3232311660410234,1.56694
layer_5,left,1.6838947349167583,1.56794
layer_5,right,2.3236169130681534,1.56794
layer_5,left,1.685883933966206,1.56986
layer_5,right,2.3242969095788544,1.56986
layer_5,left,1.6867493637249775,1.57075
layer_5,right,2.324602698270294,1.57075
layer_5,left,1.687349328229162,1.5713
layer_5,right,2.3247933830553618,1.5713
layer_5,left,1.6887730693120453,1.57254
layer_5,right,2.32521677740971,1.57254
layer_5,left,1.6888106395183944,1.57258
layer_5,right,2.325230689776141,1.57258
layer_5,left,1.689338097473533,1.57306
layer_5,right,2.3253947459323157,1.57306
layer_5,left,1.6895982955285431,1.57334
layer_5,right,2.3254934385528303,1.57334
layer_5,left,1.689882703814047,1.57366
layer_5,right,2.3256081074673434,1.57366
layer_5,left,1.6911707734198338,1.57488
layer_5,right,2.3260386298133224,1.57488
layer_5,left,1.6912026970432195,1.57491
layer_5,right,2.32604930718071,1.57491
layer_5,left,1.6912327669885896,1.57494
layer_5,right,2.3260601666010734,1.57494
layer_5,left,1.6918095670961715,1.57546
layer_5,right,2.326243676801812,1.57546
layer_5,left,1.6918467217008628,1.57549
layer_5,right,2.3262538783640756,1.57549
layer_5,left,1.6921556268548388,1.57574
layer_5,right,2.3263389143494706,1.57574
layer_5,left,1.6934931353353389,1.57718
layer_5,right,2.326892676821793,1.57718
layer_5,left,1.6940290831773916,1.57776
layer_5,right,2.3271254023171264,1.57776
layer_5,left,1.6948561817646026,1.57859
layer_5,right,2.3274528822791867,1.57859
layer_5,left,1.6961394544054893,1.57994
layer_5,right,2.3280135260196024,1.57994
layer_5,left,1.6967354723296084,1.58054
layer_5,right,2.3282578407884595,1.58054
layer_5,left,1.6970798246179344,1.58096
layer_5,right,2.3284564132010153,1.58096
layer_5,left,1.6972354112269623,1.58112
layer_5,right,2.328523324356965,1.58112
layer_5,left,1.6978331214054914,1.58182
layer_5,right,2.3288515692866287,1.58182
layer_5,left,1.6979358066537,1.58195
layer_5,right,2.328916808936576,1.58195
layer_5,left,1.6986464646173576,1.58282
layer_5,right,2.329348403724301,1.58282
layer_5,left,1.699675111672026,1.58394
layer_5,right,2.329848594535545,1.58394
layer_5,left,1.6998813945938689,1.58419
layer_5,right,2.329972556539839,1.58419
layer_5,left,1.6999797445304448,1.58429
layer_5,right,2.3300122603658977,1.58429
layer_5,left,1.700379347741567,1.58474
layer_5,right,2.3302155686314823,1.58474
layer_5,left,1.7013568683303195,1.58586
layer_5,right,2.330715317456595,1.58586
layer_5,left,1.7019674297091865,1.58669
layer_5,right,2.3311740198320168,1.58669
layer_5,left,1.7021784163807008,1.58698
layer_5,right,2.3313365696165036,1.58698
layer_5,left,1.7025279628366248,1.58746
layer_5,right,2.331605025979767,1.58746
layer_5,left,1.7035521344080808,1.58877
layer_5,right,2.332243656870582,1.58877
layer_5,left,1.7037614541063184,1.58906
layer_5,right,2.332400961542903,1.58906
layer_5,left,1.703901218818971,1.58925
layer_5,right,2.332499274003143,1.58925
layer_5,left,1.7045650621350599,1.59021
layer_5,right,2.333049095854658,1.59021
layer_5,left,1.70460384169918,1.59027
layer_5,right,2.333087307334018,1.59027
layer_5,left,1.7051687169206307,1.59114
layer_5,right,2.3336314839272965,1.59114
layer_5,left,1.7054666441040292,1.59158
layer_5,right,2.3338818109600408,1.59158
layer_5,left,1.7055286146586943,1.59168
layer_5,right,2.3339478785184324,1.59168
layer_5,left,1.7057464346759774,1.59203
layer_5,right,2.3341761769094225,1.59203
layer_5,left,1.7070688013872806,1.59402
layer_5,right,2.3352525997894658,1.59402
layer_5,left,1.707820764385125,1.5952
layer_5,right,2.3358410809133856,1.5952
layer_5,left,1.7082085514006469,1.59584
layer_5,right,2.3361756323354648,1.59584
layer_5,left,1.7082684971555184,1.59594
layer_5,right,2.33622717193471,1.59594
layer_5,left,1.7082865981271849,1.59597
layer_5,right,2.3362415793539646,1.59597
layer_5,left,1.7083227329575943,1.59603
layer_5,right,2.336270416048539,1.59603
layer_5,left,1.7088708589524872,1.59699
layer_5,right,2.336902526086025,1.59699
layer_5,left,1.7090709375033335,1.59734
layer_5,right,2.337117450137094,1.59734
layer_5,left,1.7091108031726283,1.59741
layer_5,right,2.337160608642854,1.59741
layer_5,left,1.7091436570931364,1.59747
layer_5,right,2.337204854424912,1.59747
layer_5,left,1.70916005688098,1.5975
layer_5,right,2.3372269931894927,1.5975
layer_5,left,1.70926892925339,1.5977
layer_5,right,2.33737485103109,1.5977
layer_5,left,1.7099418578076835,1.59891
layer_5,right,2.338156870520137,1.59891
layer_5,left,1.7102265137022494,1.59942
layer_5,right,2.3384710458905564,1.59942
layer_5,left,1.7105209051174437,1.59997
layer_5,right,2.3388544876736033,1.59997
layer_5,left,1.7106926717242827,1.60029
layer_5,right,2.3390723760824206,1.60029
layer_5,left,1.710785333803812,1.60045
layer_5,right,2.339157368481446,1.60045
layer_5,left,1.7108027182577021,1.60048
layer_5,right,2.339173331563696,1.60048
layer_5,left,1.711741452135411,1.60224
layer_5,right,2.340375954299778,1.60224
layer_5,left,1.711994061431794,1.60275
layer_5,right,2.3407771272100635,1.60275
layer_5,left,1.7120089127311733,1.60278
layer_5,right,2.340800766368422,1.60278
layer_5,left,1.712058426089029,1.60288
layer_5,right,2.3408795943923737,1.60288
layer_5,left,1.7128976761670978,1.60442
layer_5,right,2.341894654093552,1.60442
layer_5,left,1.7130826485216435,1.60474
layer_5,right,2.3420833802223893,1.60474
layer_5,left,1.7132711505511704,1.60512
layer_5,right,2.3423895587070502,1.60512
layer_5,left,1.7133061622790784,1.60518
layer_5,right,2.342424468167446,1.60518
layer_5,left,1.713813013269911,1.60614
layer_5,right,2.3431404966061478,1.60614
layer_5,left,1.7142018884417063,1.60685
layer_5,right,2.3436521869897735,1.60685
layer_5,left,1.7142546114865755,1.60694
layer_5,right,2.3437063261326316,1.60694
layer_5,left,1.714407302764655,1.6072
layer_5,right,2.343863314621794,1.6072
layer_5,left,1.7146169727173095,1.60758
layer_5,right,2.3441454366310213,1.60758
layer_5,left,1.714829464965682,1.60794
layer_5,right,2.3443660761036087,1.60794
layer_5,left,1.714952799323799,1.60816
layer_5,right,2.3445280228714784,1.60816
layer_5,left,1.715079032763866,1.60838
layer_5,right,2.3446810902578323,1.60838
layer_5,left,1.7151561150713253,1.60851
layer_5,right,2.3447620753573153,1.60851
layer_5,left,1.7153640511679251,1.60886
layer_5,right,2.34498164913716,1.60886
layer_5,left,1.7154046576658686,1.60893
layer_5,right,2.345029908819861,1.60893
layer_5,left,1.7157940255535005,1.6096
layer_5,right,2.3454983169964025,1.6096
layer_5,left,1.7159573043921068,1.60989
layer_5,right,2.345741995450382,1.60989
layer_5,left,1.716466488142608,1.61075
layer_5,right,2.346342415607513,1.61075
layer_5,left,1.716543353678928,1.61088
layer_5,right,2.3464525847227993,1.61088
layer_5,left,1.7168493903193098,1.61139
layer_5,right,2.3468353204610515,1.61139
layer_5,left,1.7169290957793135,1.61152
layer_5,right,2.3469398486147157,1.61152
layer_5,left,1.7170632795200462,1.61174
layer_5,right,2.3471059466182784,1.61174
