Filename,Soma_X,Soma_Y,Soma_Z,LCC_Node_Proportion,C3 agglomeration id,Cell type,Cell body layer old, E count all inputs, I count all inputs, E count layer 1, I count layer 1, E count layer 2, I count layer 2, E count layer 3, I count layer 3, E count layer 4, I count layer 4, E count layer 5, I count layer 5, E count layer 6, I count layer 6, E count white matter, I count white matter,Soma_x,Soma_y,Soma_z,Cell body layer
39470562882,1850620,1368190,122496,,39470562882,pyramidal neuron,layer_5,455,245,0,0,0,0,15,11,55,36,385,198,0,0,0,0,,,,layer_5
32893602212,2573180,1796700,67881,,32893602212,excitatory/spiny neuron with atypical tree,layer_4,575,181,0,0,0,0,155,52,360,119,60,10,0,0,0,0,,,,layer_4
2308477881,2644100,923264,88407,,2308477881,pyramidal neuron,layer_3,8639,2245,631,217,2899,670,5109,1358,0,0,0,0,0,0,0,0,,,,layer_3
35747250723,2617020,529184,102300,,35747250723,pyramidal neuron,layer_2,561,256,114,61,447,195,0,0,0,0,0,0,0,0,0,0,,,,layer_2
46634952610,2515550,693792,129789,,46634952610,interneuron,layer_2,463,281,0,0,446,270,17,11,0,0,0,0,0,0,0,0,,,,layer_2
38145100006,1629500,951488,158103,,38145100006,pyramidal neuron,layer_4,455,190,0,0,0,0,74,20,381,170,0,0,0,0,0,0,,,,layer_4
29964611173,1859680,1096100,61479,,29964611173,interneuron,layer_4,147,79,0,0,0,0,0,0,109,73,38,6,0,0,0,0,,,,layer_4
3475330554,3034400,1243970,39171,,3475330554,pyramidal neuron,layer_2,1371,423,0,0,1188,374,183,49,0,0,0,0,0,0,0,0,,,,layer_2
4213717297,1697760,1547170,135432,,4213717297,pyramidal neuron,layer_5,830,352,0,0,0,0,0,0,7,0,484,241,339,111,0,0,,,,layer_5
35949897877,1985890,1313760,162162,,35949897877,pyramidal neuron,layer_2,729,300,0,0,729,299,0,1,0,0,0,0,0,0,0,0,,,,layer_5
2746317613,2737570,925152,72138,,2746317613,pyramidal neuron,layer_2,1939,524,43,12,1382,416,514,96,0,0,0,0,0,0,0,0,,,,layer_2
37229514204,2029280,714944,144540,,37229514204,interneuron,layer_3,275,172,0,0,0,0,275,172,0,0,0,0,0,0,0,0,,,,layer_3
28863682744,3059740,947616,113619,,28863682744,excitatory/spiny neuron with atypical tree,layer_2,2624,1125,1056,457,1568,668,0,0,0,0,0,0,0,0,0,0,,,,layer_2
19004004556,2094430,595040,32769,,19004004556,interneuron,layer_3,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,layer_3
31814674849,2325250,1756160,137214,,31814674849,excitatory/spiny neuron with atypical tree,layer_5,850,372,0,0,0,0,0,0,9,5,841,367,0,0,0,0,,,,layer_5
31599573496,2616510,1662660,122562,,31599573496,pyramidal neuron,layer_4,803,365,9,5,86,50,510,193,198,117,0,0,0,0,0,0,,,,layer_4
28133149356,2499100,632384,90453,,28133149356,pyramidal neuron,layer_2,1799,711,280,207,1336,466,183,38,0,0,0,0,0,0,0,0,,,,layer_2
2455349265,2893250,844736,92994,,2455349265,pyramidal neuron,layer_2,3376,1578,863,477,2508,1100,5,1,0,0,0,0,0,0,0,0,,,,layer_2
5061656575,2661540,731616,70950,,5061656575,pyramidal neuron,layer_4,1024,452,0,0,40,18,624,242,334,186,26,6,0,0,0,0,,,,layer_2
5185589100,1172450,1403870,5610,,5185589100,excitatory/spiny neuron with atypical tree,layer_6,1143,469,0,0,0,0,0,0,0,0,0,0,483,317,660,152,,,,layer_6
6518588360,3209220,1823360,74679,,6518588360,pyramidal neuron,layer_3,1532,509,0,0,678,156,854,353,0,0,0,0,0,0,0,0,,,,layer_3
4706252842,1435650,1404990,118503,,4706252842,pyramidal neuron,layer_6,2485,877,0,0,0,0,17,7,67,20,1167,313,1234,537,0,0,,,,layer_6
4403823534,2253380,1330980,2871,,4403823534,pyramidal neuron,layer_4,553,152,0,0,0,0,161,47,371,100,21,5,0,0,0,0,,,,layer_4
39053968701,3185920,1177540,97416,,39053968701,interneuron,layer_2,316,281,103,69,213,212,0,0,0,0,0,0,0,0,0,0,,,,layer_2
55256624362,3339040,854240,106458,,55256624362,interneuron,layer_1,246,257,246,257,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
29514537260,2064960,1055200,90750,,29514537260,pyramidal neuron,layer_4,3847,1179,0,0,80,30,1851,560,1844,560,72,29,0,0,0,0,,,,layer_4
36313068049,2272640,545504,84909,,36313068049,pyramidal neuron,layer_2,822,253,0,0,617,209,205,44,0,0,0,0,0,0,0,0,,,,layer_2
33011461379,2982080,1936670,89298,,33011461379,pyramidal neuron,layer_3,2889,827,0,0,323,74,2566,753,0,0,0,0,0,0,0,0,,,,layer_3
28757942042,2270460,772704,80322,,28757942042,interneuron,layer_3,298,208,0,0,13,12,285,196,0,0,0,0,0,0,0,0,,,,layer_3
45571970551,2384700,518016,108570,,45571970551,interneuron,layer_2,241,240,0,0,241,240,0,0,0,0,0,0,0,0,0,0,,,,layer_2
32167595652,3013760,1744740,111639,,32167595652,pyramidal neuron,layer_3,2916,860,0,0,334,82,2582,778,0,0,0,0,0,0,0,0,,,,layer_3
31055804012,2737860,657696,56892,,31055804012,pyramidal neuron,layer_6,265,194,0,0,0,0,0,0,1,0,207,128,57,66,0,0,,,,layer_2
3299636637,2811070,1045540,100947,,3299636637,pyramidal neuron,layer_2,3899,1080,156,57,1532,484,2211,539,0,0,0,0,0,0,0,0,,,,layer_2
7098671959,2671100,1978110,5478,,7098671959,unclassified neuron,layer_4,1,68,0,0,0,0,0,0,1,68,0,0,0,0,0,0,,,,layer_4
36604752843,2421950,597824,90354,,36604752843,interneuron,layer_2,828,663,0,0,717,595,111,68,0,0,0,0,0,0,0,0,,,,layer_2
31553666805,2059680,1110940,169818,,31553666805,pyramidal neuron,layer_4,536,208,0,0,0,0,133,31,403,177,0,0,0,0,0,0,,,,layer_4
5293286102,2422270,1710370,74877,,5293286102,pyramidal neuron,layer_4,4551,1197,13,7,244,83,1331,348,1219,384,1744,375,0,0,0,0,,,,layer_4
2544093112,3075070,952128,4686,,2544093112,pyramidal neuron,layer_2,1379,622,430,201,949,421,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29454877383,1731070,1096060,113850,,29454877383,pyramidal neuron,layer_4,726,271,0,0,0,0,41,12,411,150,274,109,0,0,0,0,,,,layer_4
38363865749,1787200,1012830,96888,,38363865749,interneuron,layer_4,577,227,0,0,0,0,0,0,574,226,3,1,0,0,0,0,,,,layer_4
38631488735,3174910,1290500,97944,,38631488735,pyramidal neuron,layer_2,3323,1273,329,140,2943,1115,51,18,0,0,0,0,0,0,0,0,,,,layer_2
33820079706,1428800,2088580,160677,,33820079706,pyramidal neuron,white_matter,548,220,0,0,0,0,0,0,0,0,0,0,0,0,548,220,,,,white_matter
37984999689,1646910,920096,120252,,37984999689,pyramidal neuron,layer_4,247,148,0,0,0,0,83,18,164,130,0,0,0,0,0,0,,,,layer_4
80829969305,2480190,592992,166815,,80829969305,interneuron,layer_2,37,45,0,0,37,45,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4946396640,3184320,1436450,30228,,4946396640,interneuron,layer_2,536,515,0,0,420,439,116,76,0,0,0,0,0,0,0,0,,,,layer_2
1655563637,1497950,1366720,77649,,1655563637,pyramidal neuron,layer_2,1484,641,162,59,1291,574,31,8,0,0,0,0,0,0,0,0,,,,layer_5
36125737951,2656450,476480,65373,,36125737951,interneuron,layer_2,23,103,11,28,12,75,0,0,0,0,0,0,0,0,0,0,,,,layer_2
40679963920,2154750,1596030,76692,,40679963920,interneuron,layer_5,203,182,0,0,0,0,0,0,0,0,203,182,0,0,0,0,,,,layer_5
2032124372,2691550,958400,8679,,2032124372,pyramidal neuron,layer_3,2324,650,0,0,1090,280,1234,370,0,0,0,0,0,0,0,0,,,,layer_3
5203884133,2019970,1563550,64482,,5203884133,interneuron,layer_5,1221,843,0,0,0,0,0,0,0,0,1197,834,24,9,0,0,,,,layer_5
29208893764,2123490,970272,115302,,29208893764,pyramidal neuron,layer_3,971,395,0,0,91,27,719,325,161,43,0,0,0,0,0,0,,,,layer_3
30567299286,3275940,1210140,83160,,30567299286,interneuron,layer_2,52,52,0,0,52,52,0,0,0,0,0,0,0,0,0,0,,,,layer_2
32107687553,2550820,1685180,165462,,32107687553,pyramidal neuron,layer_4,642,226,0,0,0,0,148,38,424,170,70,18,0,0,0,0,,,,layer_4
36010258987,2942370,511040,75570,,36010258987,interneuron,layer_1,137,275,137,275,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
5927714660,1195810,1701060,89265,,5927714660,pyramidal neuron,white_matter,642,404,0,0,0,0,0,0,0,0,0,0,230,70,412,334,,,,white_matter
33897449918,2459490,2020830,97053,,33897449918,pyramidal neuron,layer_5,391,263,0,0,25,16,113,46,141,46,112,155,0,0,0,0,,,,layer_5
5209636816,3431300,1614620,24783,,5209636816,pyramidal neuron,layer_2,776,461,287,135,489,326,0,0,0,0,0,0,0,0,0,0,,,,layer_2
67138847255,640096,1512450,148071,,67138847255,pyramidal neuron,white_matter,74,36,0,0,0,0,0,0,0,0,0,0,0,0,74,36,,,,white_matter
6613785802,1612060,1933410,89892,,6613785802,spiny stellate neuron,layer_6,1518,490,0,0,0,0,0,0,0,0,52,18,774,307,692,165,,,,layer_6
33169807889,2491200,1845660,89859,,33169807889,pyramidal neuron,layer_5,439,213,0,0,8,3,160,77,117,57,154,76,0,0,0,0,,,,layer_5
36327801020,2236990,516352,103455,,36327801020,pyramidal neuron,layer_2,1973,718,0,0,1377,559,596,159,0,0,0,0,0,0,0,0,,,,layer_2
5307815359,2499200,1586270,91707,,5307815359,pyramidal neuron,layer_4,1163,507,0,0,1,0,592,210,504,280,66,17,0,0,0,0,,,,layer_4
31830502643,2519810,1471870,135333,,31830502643,interneuron,layer_4,2826,813,0,0,0,0,1023,251,1557,499,246,63,0,0,0,0,,,,layer_4
30242937119,2275840,1145860,102399,,30242937119,pyramidal neuron,layer_3,1470,632,0,0,87,47,955,471,428,114,0,0,0,0,0,0,,,,layer_3
40129857303,2889540,1412900,82698,,40129857303,interneuron,layer_3,225,292,0,0,0,0,225,292,0,0,0,0,0,0,0,0,,,,layer_3
3548262071,3013440,1171230,33561,,3548262071,pyramidal neuron,layer_2,1198,437,0,0,1124,409,74,28,0,0,0,0,0,0,0,0,,,,layer_2
31586711120,3348800,1465250,69795,,31586711120,pyramidal neuron,layer_2,82,65,0,0,82,65,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5013794602,1882690,1575490,129426,,5013794602,pyramidal neuron,layer_5,1713,742,0,0,0,0,63,14,58,29,1523,680,69,19,0,0,,,,layer_5
4229311266,2520770,1359040,97086,,4229311266,pyramidal neuron,layer_3,6405,1822,0,0,127,35,5398,1649,880,138,0,0,0,0,0,0,,,,layer_3
1435030837,2456000,663168,47850,,1435030837,interneuron,layer_2,494,213,0,0,494,213,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31775851446,3335740,1516540,67683,,31775851446,pyramidal neuron,layer_2,158,72,15,4,143,68,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2422291640,1726460,1018210,11847,,2422291640,pyramidal neuron,layer_4,352,155,0,0,0,0,203,41,149,114,0,0,0,0,0,0,,,,layer_4
5513907380,3192670,1707680,42999,,5513907380,pyramidal neuron,layer_2,1761,631,0,0,1268,522,493,109,0,0,0,0,0,0,0,0,,,,layer_2
2381758939,2531580,774144,121209,,2381758939,pyramidal neuron,layer_2,5455,1622,158,69,2287,771,3010,782,0,0,0,0,0,0,0,0,,,,layer_2
50989087618,3275490,1616510,102663,,50989087618,pyramidal neuron,layer_3,434,174,0,0,0,0,391,167,43,7,0,0,0,0,0,0,,,,layer_2
2801800705,2069570,945024,61413,,2801800705,interneuron,layer_3,1356,624,0,0,0,0,1117,525,239,99,0,0,0,0,0,0,,,,layer_3
46274980038,3376580,774688,90651,,46274980038,interneuron,layer_1,44,75,44,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
35950613512,2458820,488032,147576,,35950613512,pyramidal neuron,layer_2,443,137,0,0,443,137,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4536648141,2793340,1421600,16599,,4536648141,interneuron,layer_3,1268,605,0,0,0,0,1268,605,0,0,0,0,0,0,0,0,,,,layer_3
57905989626,3356480,1512130,138303,,57905989626,excitatory/spiny neuron with atypical tree,layer_2,597,314,0,0,597,314,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4797845396,2482690,1372990,166782,,4797845396,pyramidal neuron,layer_3,1033,248,0,0,0,0,650,171,383,77,0,0,0,0,0,0,,,,layer_3
49011368142,2945220,1056900,35409,,49011368142,pyramidal neuron,layer_2,448,183,31,9,417,174,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3765072763,2686880,1123900,167376,,3765072763,pyramidal neuron,layer_3,1047,341,0,0,0,0,1047,341,0,0,0,0,0,0,0,0,,,,layer_3
73124772714,1378500,863488,148533,,73124772714,unclassified neuron,layer_4,23,15,0,0,0,0,0,0,5,8,18,7,0,0,0,0,,,,layer_4
31801432549,2475010,1518430,73260,,31801432549,pyramidal neuron,layer_4,1497,641,0,0,59,32,637,226,801,383,0,0,0,0,0,0,,,,layer_4
2844816353,1850560,968864,34320,,2844816353,interneuron,layer_4,64,85,0,0,0,0,8,4,56,81,0,0,0,0,0,0,,,,layer_4
6118345884,1452990,1700450,151404,,6118345884,excitatory/spiny neuron with atypical tree,layer_6,1734,496,0,0,0,0,0,0,0,0,0,0,1206,381,528,115,,,,layer_6
5883896423,1325090,1690560,163977,,5883896423,excitatory/spiny neuron with atypical tree,white_matter,683,253,0,0,0,0,0,0,0,0,0,0,255,82,428,171,,,,white_matter
5073600441,2332320,1426460,108570,,5073600441,pyramidal neuron,layer_4,880,386,0,0,0,0,230,88,608,287,42,11,0,0,0,0,,,,layer_4
6527669458,1989890,1978340,106854,,6527669458,pyramidal neuron,layer_5,2603,840,0,0,31,15,169,62,86,32,1393,406,924,325,0,0,,,,layer_5
4124125476,1764900,1080480,113685,,4124125476,pyramidal neuron,layer_6,3381,1059,0,0,15,4,366,98,430,102,1903,517,667,338,0,0,,,,layer_4
3490997438,3152740,1237120,32769,,3490997438,pyramidal neuron,layer_2,1066,428,162,65,904,363,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29561858288,3062530,1027490,78012,,29561858288,pyramidal neuron,layer_2,937,358,173,80,764,278,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5204906123,2383260,1593500,70125,,5204906123,excitatory/spiny neuron with atypical tree,layer_4,601,222,0,0,0,0,0,0,414,167,187,55,0,0,0,0,,,,layer_4
6670554468,1402660,2007520,71874,,6670554468,excitatory/spiny neuron with atypical tree,white_matter,1243,552,0,0,0,0,0,0,0,0,0,0,3,0,1240,552,,,,white_matter
2631290905,3062300,994528,5379,,2631290905,pyramidal neuron,layer_2,427,208,6,7,421,201,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33433182098,2820160,1943520,98835,,33433182098,pyramidal neuron,layer_3,1739,429,0,0,0,0,1278,367,461,62,0,0,0,0,0,0,,,,layer_3
29469638782,2767260,1817440,172227,,29469638782,excitatory/spiny neuron with atypical tree,layer_3,368,104,0,0,0,0,211,72,157,32,0,0,0,0,0,0,,,,layer_3
45308758600,2046500,567296,93324,,45308758600,interneuron,layer_3,49,112,0,0,0,0,49,112,0,0,0,0,0,0,0,0,,,,layer_3
31029550434,2325540,1234980,129921,,31029550434,pyramidal neuron,layer_3,879,420,0,0,74,47,435,202,370,171,0,0,0,0,0,0,,,,layer_3
4784806714,2427170,1647420,132429,,4784806714,pyramidal neuron,layer_4,675,331,0,0,0,0,159,79,250,156,266,96,0,0,0,0,,,,layer_4
1404866077,2178430,652512,10692,,1404866077,pyramidal neuron,layer_3,1337,361,0,0,310,67,1027,294,0,0,0,0,0,0,0,0,,,,layer_2
4361070627,2431100,1374530,31812,,4361070627,interneuron,layer_4,396,226,0,0,0,0,290,147,106,79,0,0,0,0,0,0,,,,layer_4
81874161124,1515810,830752,154374,,81874161124,interneuron,layer_4,158,78,0,0,0,0,11,3,147,75,0,0,0,0,0,0,,,,layer_4
6538124867,886720,1818880,68508,,6538124867,pyramidal neuron,white_matter,391,242,0,0,0,0,0,0,0,0,0,0,0,0,391,242,,,,white_matter
3167424791,2341790,1099550,19602,,3167424791,interneuron,layer_3,397,190,0,0,0,0,374,179,23,11,0,0,0,0,0,0,,,,layer_3
37218168369,2824900,836064,96921,,37218168369,interneuron,layer_2,1483,678,0,0,1483,678,0,0,0,0,0,0,0,0,0,0,,,,layer_2
37334656550,2866500,768704,141009,,37334656550,pyramidal neuron,layer_2,689,214,1,2,688,212,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5029724676,2225090,1466240,118635,,5029724676,excitatory/spiny neuron with atypical tree,layer_5,684,529,0,0,0,0,0,0,126,75,558,454,0,0,0,0,,,,layer_5
2393893049,1913380,1033440,24189,,2393893049,pyramidal neuron,layer_4,1461,430,0,0,0,0,340,70,1007,334,114,26,0,0,0,0,,,,layer_3
39922522641,2068700,1510080,83721,,39922522641,interneuron,layer_5,401,217,0,0,0,0,0,0,36,7,365,210,0,0,0,0,,,,layer_5
5580765592,1715520,1623300,4818,,5580765592,excitatory/spiny neuron with atypical tree,layer_6,855,225,0,0,0,0,0,0,0,0,399,79,456,146,0,0,,,,layer_6
21073229997,2620990,966080,97878,,21073229997,pyramidal neuron,layer_3,2269,595,9,2,453,117,1806,476,1,0,0,0,0,0,0,0,,,,layer_3
5588080224,3515940,1605630,44979,,5588080224,interneuron,layer_1,734,392,325,158,409,234,0,0,0,0,0,0,0,0,0,0,,,,layer_1
4420993702,2881890,1316290,112662,,4420993702,pyramidal neuron,layer_3,3024,764,162,54,611,170,2251,540,0,0,0,0,0,0,0,0,,,,layer_3
7445006197,1973630,2082430,43956,,7445006197,interneuron,layer_6,35,56,0,0,0,0,0,0,0,0,0,0,35,56,0,0,,,,layer_6
2672465116,2486530,960512,115368,,2672465116,pyramidal neuron,layer_3,8021,2180,102,55,1014,269,6905,1856,0,0,0,0,0,0,0,0,,,,layer_3
4331635034,2249380,1467070,18777,,4331635034,pyramidal neuron,layer_4,326,187,0,0,0,0,65,28,102,86,159,73,0,0,0,0,,,,layer_4
3752793253,3267360,1271680,50688,,3752793253,pyramidal neuron,layer_2,224,114,0,0,224,114,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3704552415,2081090,1125950,113652,,3704552415,pyramidal neuron,layer_4,614,314,0,0,22,6,445,170,147,138,0,0,0,0,0,0,,,,layer_4
37301934979,1982980,734944,97812,,37301934979,interneuron,layer_3,342,179,0,0,0,0,342,179,0,0,0,0,0,0,0,0,,,,layer_3
5450203338,1858050,1821700,18744,,5450203338,pyramidal neuron,layer_6,2704,717,0,0,0,0,163,70,101,45,1789,307,651,295,0,0,,,,layer_6
50103362271,3398910,1661470,116160,,50103362271,excitatory/spiny neuron with atypical tree,layer_2,304,174,0,0,304,174,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6221881402,1785730,1814210,166551,,6221881402,pyramidal neuron,layer_6,1082,348,0,0,0,0,0,0,0,0,104,18,978,330,0,0,,,,layer_6
33895872511,2058180,2064320,94644,,33895872511,interneuron,layer_5,319,195,0,0,0,0,0,0,0,0,209,133,110,62,0,0,,,,layer_5
3531662040,2547140,1129280,7458,,3531662040,excitatory/spiny neuron with atypical tree,layer_3,1027,335,0,0,0,0,1010,331,17,4,0,0,0,0,0,0,,,,layer_3
6370870254,2760190,1953310,72105,,6370870254,pyramidal neuron,layer_4,1419,624,0,0,68,59,741,347,608,216,2,2,0,0,0,0,,,,layer_4
36371953831,2473250,505216,165066,,36371953831,pyramidal neuron,layer_2,955,261,0,0,955,261,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3985270416,3210530,1363810,41778,,3985270416,pyramidal neuron,layer_2,1686,814,49,23,1637,791,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5273969558,1476030,1661150,167310,,5273969558,excitatory/spiny neuron with atypical tree,layer_6,1567,485,0,0,0,0,0,0,0,0,20,4,1218,415,329,66,,,,layer_6
3911726134,3064030,1057660,141306,,3911726134,pyramidal neuron,layer_2,1666,548,0,0,1666,548,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6426441171,2029760,1972700,95865,,6426441171,pyramidal neuron,layer_5,3093,1056,0,0,0,0,161,63,185,51,2310,809,437,133,0,0,,,,layer_5
5689119083,3275420,1712740,25872,,5689119083,excitatory/spiny neuron with atypical tree,layer_2,524,286,0,0,388,242,136,44,0,0,0,0,0,0,0,0,,,,layer_2
41076366419,2914880,1581120,139128,,41076366419,interneuron,layer_3,617,419,0,0,0,0,617,419,0,0,0,0,0,0,0,0,,,,layer_3
3618362079,2328510,1207460,40359,,3618362079,interneuron,layer_3,694,314,0,0,0,0,613,277,81,37,0,0,0,0,0,0,,,,layer_3
29035171098,2533380,911360,154143,,29035171098,interneuron,layer_3,1094,525,0,0,339,128,755,397,0,0,0,0,0,0,0,0,,,,layer_3
6240570427,2762020,1796450,27456,,6240570427,interneuron,layer_3,412,283,0,0,0,0,302,244,110,39,0,0,0,0,0,0,,,,layer_3
39560870622,2610460,1257980,118437,,39560870622,interneuron,layer_3,899,519,0,0,0,0,899,519,0,0,0,0,0,0,0,0,,,,layer_3
4686512220,3715810,1387550,3531,,4686512220,interneuron,layer_1,87,65,87,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
32603640015,2616380,1812380,139953,,32603640015,pyramidal neuron,layer_4,1211,445,0,0,0,0,409,135,757,291,45,19,0,0,0,0,,,,layer_4
37536734693,2518820,638560,156057,,37536734693,interneuron,layer_2,1404,353,11,6,1005,253,388,94,0,0,0,0,0,0,0,0,,,,layer_2
3810087661,2496350,1268580,40128,,3810087661,pyramidal neuron,layer_2,741,277,0,0,212,124,529,153,0,0,0,0,0,0,0,0,,,,layer_3
41541672030,2897180,1998270,168036,,41541672030,excitatory/spiny neuron with atypical tree,layer_3,634,179,0,0,0,0,548,164,86,15,0,0,0,0,0,0,,,,layer_3
4801218692,3291940,1443840,39237,,4801218692,interneuron,layer_2,250,372,0,0,250,372,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2699390422,1871680,1034210,4290,,2699390422,pyramidal neuron,layer_4,455,144,0,0,0,0,153,31,251,106,51,7,0,0,0,0,,,,layer_4
27782390555,2157180,575968,131208,,27782390555,interneuron,layer_3,963,224,0,0,89,14,874,210,0,0,0,0,0,0,0,0,,,,layer_3
3062150954,1767100,1010080,57915,,3062150954,pyramidal neuron,layer_4,553,171,0,0,0,0,128,35,372,126,53,10,0,0,0,0,,,,layer_4
5497891078,2773730,1648610,12903,,5497891078,pyramidal neuron,layer_3,620,225,0,0,0,0,605,222,15,3,0,0,0,0,0,0,,,,layer_3
2453275833,2280030,880448,64647,,2453275833,interneuron,layer_3,380,173,0,0,0,0,380,173,0,0,0,0,0,0,0,0,,,,layer_3
73139343898,1369760,906560,133221,,73139343898,pyramidal neuron,layer_4,50,47,0,0,0,0,0,0,50,47,0,0,0,0,0,0,,,,layer_4
4706559981,1470980,1533730,90189,,4706559981,pyramidal neuron,layer_6,2106,811,0,0,0,0,0,0,0,0,747,203,1340,604,19,4,,,,layer_6
37408801249,3129860,726752,111870,,37408801249,interneuron,layer_1,179,189,179,189,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
37215395669,2275200,1226940,27885,,37215395669,pyramidal neuron,layer_2,730,254,0,0,281,144,449,110,0,0,0,0,0,0,0,0,,,,layer_4
21868546640,1301630,1261220,67188,,21868546640,excitatory/spiny neuron with atypical tree,layer_5,24,50,0,0,0,0,0,0,0,0,23,48,1,2,0,0,,,,layer_5
59078713260,1835520,1711200,144210,,59078713260,interneuron,layer_5,132,97,0,0,0,0,0,0,0,0,87,84,45,13,0,0,,,,layer_5
913133483,2976000,489728,4752,,913133483,interneuron,layer_1,100,123,100,123,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
3840413705,3025980,1354690,29700,,3840413705,pyramidal neuron,layer_2,1398,541,100,55,657,277,641,209,0,0,0,0,0,0,0,0,,,,layer_2
3700975120,1360000,1171490,19602,,3700975120,unclassified neuron,layer_5,32,40,0,0,0,0,0,0,0,0,32,40,0,0,0,0,,,,layer_5
68473813745,3155940,2108990,136059,,68473813745,pyramidal neuron,layer_3,191,59,0,0,0,0,191,59,0,0,0,0,0,0,0,0,,,,layer_3
84879294021,3026620,1508540,170346,,84879294021,excitatory/spiny neuron with atypical tree,layer_3,5,15,0,0,0,0,5,15,0,0,0,0,0,0,0,0,,,,layer_3
6340310553,2370940,1841500,49599,,6340310553,pyramidal neuron,layer_5,2356,804,0,0,9,7,228,84,510,125,1609,588,0,0,0,0,,,,layer_5
4066116171,1509980,1358110,46299,,4066116171,pyramidal neuron,layer_5,233,180,0,0,0,0,21,15,7,11,165,148,40,6,0,0,,,,layer_5
41048479755,3364580,1590560,111606,,41048479755,pyramidal neuron,layer_2,993,370,0,0,993,370,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36227082571,2617440,498048,146421,,36227082571,interneuron,layer_2,464,336,59,43,405,293,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33628835525,860832,1981220,84876,,33628835525,pyramidal neuron,white_matter,123,99,0,0,0,0,0,0,0,0,0,0,0,0,123,99,,,,white_matter
2976327260,1743650,1377060,9009,,2976327260,pyramidal neuron,layer_5,1121,366,0,0,0,0,44,15,184,32,873,316,20,3,0,0,,,,layer_5
71743795787,1821410,695648,127875,,71743795787,pyramidal neuron,layer_3,336,139,0,0,0,0,336,139,0,0,0,0,0,0,0,0,,,,layer_3
33922097113,2931940,1689060,105963,,33922097113,interneuron,white_matter,477,356,0,0,0,0,0,0,0,0,0,0,0,0,477,356,,,,layer_3
