Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cluster
4915850339_sort.swc,17046,168.288,7,715,1435,721,670.95,541.48,174.207,0.547276,5460.7,9980.44,2927.94,508.776,599.588,102,0.968293,10.878,0.797082,102.159,93.0274,1.14272,0
4956776980_sort.swc,22002,89.1233,7,864,1733,870,721.66,558.62,172.26,0.641282,7032.79,14703.0,4404.91,431.992,571.987,106,0.966024,11.6953,0.826533,103.479,95.2402,1.14668,5
4967450451_sort.swc,17240,67.1745,4,834,1670,837,908.93,807.876,121.341,0.617077,5465.77,10771.8,2686.73,794.026,867.035,112,0.973051,9.32275,0.797184,102.459,95.2907,1.15312,5
49782607396_sort.swc,9293,234.319,4,919,1844,926,290.3,395.75,57.057,0.348626,2895.65,3233.69,438.618,219.241,306.833,150,0.975326,4.03905,0.814471,103.283,98.8289,1.1466,3
5000215910_sort.swc,9730,136.597,5,431,865,435,488.22,423.9,173.514,0.575835,3111.09,5928.74,1792.13,351.055,517.241,71,0.968431,10.2474,0.838214,102.386,95.4438,1.12114,4
50030459770_sort.swc,7899,140.382,4,1312,2631,1320,218.53,307.59,55.209,0.508975,2384.59,4138.96,1410.79,187.34,237.748,166,0.980213,2.0019,0.82867,101.983,98.4366,1.18985,3
5059058275_sort.swc,10753,140.962,5,379,762,384,644.89,387.52,172.392,0.729953,3477.61,8626.2,3108.2,378.967,495.926,80,0.964233,13.1102,0.86193,103.669,94.9052,1.12429,4
5104524250_sort.swc,5529,142.113,4,382,766,385,312.64,391.36,99.099,0.580609,1752.42,3496.88,1037.11,269.138,314.717,92,0.974568,6.21671,0.870692,101.015,93.4014,1.09722,3
52451307099_sort.swc,15302,30.5169,3,1706,3415,1710,412.99,717.152,173.976,0.551463,4723.52,8191.37,1606.49,514.011,621.723,212,0.978328,3.48053,0.803303,100.849,95.9645,1.12162,0
5250928624_sort.swc,35256,341.126,6,6072,12176,6105,1123.1,586.53,162.327,0.580104,10629.2,19779.4,5712.5,734.527,953.908,431,0.9817,1.89545,0.838248,100.357,97.6841,1.21167,1
5262961180_sort.swc,10698,276.197,3,272,545,274,668.99,516.77,171.501,0.548953,3410.38,6128.48,1567.59,641.439,720.936,62,0.961105,18.6275,0.860449,104.497,94.2837,1.1446,4
5277518255_sort.swc,20766,232.685,6,908,1823,916,486.21,420.61,173.613,0.606667,6619.96,13188.1,4499.69,329.886,554.847,81,0.965468,10.3906,0.830838,103.434,95.2365,1.20891,5
5292132597_sort.swc,15507,140.261,7,640,1286,647,534.04,546.97,170.841,0.638096,4981.58,10629.4,3788.53,415.835,468.542,79,0.960355,11.0575,0.832332,102.028,93.8926,1.17547,4
5310940074_sort.swc,15662,456.873,6,1949,3908,1960,502.72,453.56,144.441,0.652079,4863.61,10697.9,3697.64,335.417,419.806,221,0.978254,3.00742,0.872515,101.707,98.1892,1.20313,2
5347997203_sort.swc,22175,412.92,6,2015,4039,2025,487.55,658.844,174.405,0.542265,6971.18,12217.2,2740.34,456.069,510.845,150,0.974664,4.48997,0.807222,101.261,95.9472,1.17538,2
5362889775_sort.swc,21220,177.722,5,2453,4917,2465,1000.8,831.29,173.877,0.636454,6569.84,13670.8,4548.31,1094.8,1301.77,552,0.97083,3.31544,0.841318,102.417,97.8172,1.18402,5
5365487887_sort.swc,11557,208.165,4,1027,2057,1031,637.79,418.04,173.481,0.518039,3613.55,5989.47,1172.11,625.066,744.115,222,0.975537,4.61789,0.823707,100.869,95.7112,1.15089,0
5365766809_sort.swc,16186,194.801,7,1299,2607,1309,762.17,583.1,173.712,0.518699,5076.59,8421.13,1871.43,666.106,786.029,267,0.972049,5.20829,0.834638,99.8492,94.2077,1.15613,0
5370028808_sort.swc,10542,149.185,6,1713,3439,1727,248.55,250.27,55.506,0.546896,3198.79,5790.72,1684.59,194.902,229.93,180,0.980234,2.06514,0.832544,101.184,98.3888,1.26622,3
5381884884_sort.swc,4695,134.313,5,429,863,435,385.86,236.96,66.066,0.667403,1486.98,3566.15,1719.65,400.937,457.329,135,0.97158,4.43917,0.862443,102.131,96.5859,1.19347,3
5396370225_sort.swc,37631,202.91,5,6360,12751,6392,809.73,641.6,173.712,0.591213,11344.9,21392.7,4812.87,719.714,857.999,480,0.980659,1.95114,0.836545,100.544,97.613,1.21634,1
5464747312_sort.swc,10509,112.949,7,749,1505,757,575.33,482.63,171.732,0.569549,3341.48,6437.86,2238.66,428.86,505.695,113,0.96747,5.98206,0.812793,100.603,95.0549,1.12604,0
5467286753_sort.swc,7275,243.575,6,363,730,368,491.78,275.84,62.403,0.578841,2344.83,4650.15,1936.94,368.634,423.354,90,0.964882,8.96438,0.868155,104.077,93.8141,1.16794,4
5494312526_sort.swc,25885,327.299,5,2918,5847,2930,1336.22,778.82,173.382,0.701885,8060.76,18104.2,5333.54,1192.24,1400.54,604,0.970719,3.42689,0.832802,101.076,96.4185,1.20971,5
5512257591_sort.swc,7424,157.736,4,272,546,275,338.2,533.088,104.28,0.51672,2373.55,4097.52,1205.18,374.117,414.597,60,0.968168,12.5952,0.790098,102.785,94.3737,1.09274,4
5555944519_sort.swc,9813,133.134,6,936,1878,943,631.23,474.95,150.315,0.567225,3086.86,5729.0,1397.01,734.281,875.675,267,0.96978,4.22471,0.837342,101.806,96.7628,1.13985,0
5615048210_sort.swc,39695,94.9931,3,7068,14173,7106,784.58,602.4,172.557,0.53188,11839.5,19701.0,4381.69,453.251,533.654,480,0.982163,1.80068,0.834598,100.143,97.9787,1.20086,1
562023484_sort.swc,18537,593.189,6,2457,4932,2476,617.76,593.664,174.438,0.805134,5784.14,15376.1,5741.6,489.252,589.531,254,0.978669,2.75831,0.869617,101.494,97.7684,1.18417,2
5643389566_sort.swc,6456,113.775,5,542,1087,546,362.46,217.47,173.58,0.612197,2029.07,4194.53,1361.93,277.554,363.235,134,0.975401,4.93836,0.855768,102.15,96.3811,1.12713,0
5669423584_sort.swc,12989,129.24,5,589,1183,595,409.48,521.92,174.009,0.747572,4157.91,10240.8,4032.05,340.345,457.14,86,0.966753,9.97887,0.806268,103.306,94.9428,1.12083,4
5671496742_sort.swc,18881,419.41,6,1207,2422,1216,803.74,559.23,173.382,0.543538,6020.41,10509.3,2002.64,577.596,659.933,152,0.970554,6.79521,0.820433,101.433,95.9799,1.12318,5
5716788082_sort.swc,12956,242.561,5,549,1103,555,788.42,316.77,55.539,0.407214,4129.83,5655.81,1433.77,460.803,623.925,105,0.960081,10.7452,0.818876,101.766,95.0887,1.25064,4
57673031743_sort.swc,4998,126.496,4,561,1124,564,152.87,293.06,49.269,0.486326,1564.51,2630.4,723.58,167.918,247.374,102,0.977466,3.44573,0.829816,101.453,97.5629,1.15017,3
5847554835_sort.swc,8433,75.7156,4,391,785,395,398.75,251.39,103.323,0.530159,2671.52,4732.71,1744.72,332.754,395.195,118,0.965099,9.7414,0.84909,102.826,95.624,1.21993,4
5872566163_sort.swc,34026,491.895,6,2958,5930,2973,1562.34,994.18,173.976,0.62647,10713.5,21572.6,6084.71,1258.04,1449.3,535,0.974218,4.73777,0.833165,101.041,96.2169,1.22654,1
5898892521_sort.swc,11214,435.022,5,740,1484,745,454.21,357.54,173.976,0.712759,3586.71,8437.38,2773.24,378.902,437.265,127,0.967641,6.55593,0.852252,102.534,95.1442,1.15061,0
590479560_sort.swc,16486,153.213,7,1216,2439,1224,567.33,430.85,152.427,0.456367,5169.67,7801.25,1819.61,392.513,468.974,149,0.97069,5.75892,0.858086,102.799,96.724,1.16404,0
5914647414_sort.swc,23523,304.279,3,3190,6391,3202,684.67,614.11,173.778,0.667539,7278.02,15670.8,5833.61,628.34,757.68,430,0.975338,2.68049,0.826073,101.03,97.7764,1.17274,1
5918005808_sort.swc,34558,531.486,10,2860,5732,2873,1182.53,754.98,174.174,0.581439,10917.4,20662.2,5131.94,992.733,1136.03,303,0.970069,5.02879,0.824533,101.569,96.5111,1.19474,1
5933190707_sort.swc,12874,201.115,5,729,1462,734,521.4,316.58,172.293,0.460361,4073.27,6039.03,1170.41,414.936,486.436,139,0.969776,7.80506,0.832362,102.108,95.6756,1.15966,0
5951455224_sort.swc,16508,96.2653,4,761,1526,766,726.34,748.768,174.141,0.525797,5247.58,8836.65,2038.04,753.97,883.869,115,0.970157,9.81717,0.792081,101.936,93.917,1.11248,5
59652197260_sort.swc,6052,212.763,5,217,438,222,708.16,296.84,74.151,0.651654,1956.85,4184.27,1038.7,648.078,731.128,101,0.963827,12.8151,0.81419,101.289,92.8031,1.08003,4
5990485098_sort.swc,7853,158.887,4,285,572,288,670.17,456.7,54.846,0.506036,2513.54,4256.07,1285.89,490.62,564.03,100,0.958489,12.7273,0.83976,100.994,91.8705,1.18656,4
6063022286_sort.swc,27240,245.934,4,1625,3254,1630,1234.43,903.84,174.207,0.690533,8634.84,19629.8,7944.21,1165.16,1316.76,292,0.969325,7.37093,0.834683,102.219,95.0743,1.18126,5
6078981767_sort.swc,11674,194.225,3,791,1583,793,721.92,334.62,172.92,0.508179,3657.82,6078.71,1432.2,532.602,610.686,131,0.973011,6.37397,0.82487,102.033,95.0617,1.11085,0
6083084365_sort.swc,4291,86.9488,4,694,1392,699,199.74,223.04,55.77,0.70741,1330.91,3320.69,1417.17,225.66,268.744,205,0.978596,2.0819,0.870754,100.874,97.3132,1.18594,3
6126769986_sort.swc,7854,379.268,6,419,842,424,409.89,229.35,65.109,0.577306,2538.7,4876.25,1330.44,245.813,310.841,54,0.963522,8.3266,0.824305,102.565,95.234,1.1297,4
6207279690_sort.swc,27535,193.163,3,2693,5389,2697,1187.81,775.68,173.184,0.712886,8644.56,19963.7,7922.2,1069.17,1234.77,342,0.974801,4.1093,0.822542,100.67,95.6365,1.17047,5
6218887584_sort.swc,15047,320.61,5,990,1984,995,831.75,588.22,173.217,0.750265,4758.57,12164.0,6549.03,808.104,989.385,268,0.961805,6.58367,0.851818,100.42,93.9162,1.16381,5
6236978025_sort.swc,12660,157.094,5,772,1549,778,743.01,389.02,173.514,0.635863,4029.75,8485.61,3229.6,583.216,696.393,113,0.967046,7.17237,0.802232,101.162,94.8224,1.11975,0
6428718130_sort.swc,8458,242.77,6,884,1773,890,721.15,254.33,53.79,0.576772,2631.97,4870.22,1050.04,641.831,752.54,352,0.974302,3.76988,0.85805,101.55,96.8711,1.19515,3
6429623519_sort.swc,6054,95.1251,5,523,1050,528,431.77,239.93,53.031,0.587688,1907.15,4003.77,1790.03,372.015,446.716,198,0.973179,4.76476,0.866097,101.939,96.294,1.19633,3
6440984272_sort.swc,11989,276.084,4,442,888,447,472.83,559.172,108.273,0.467679,3817.27,5897.32,1206.06,415.644,475.341,54,0.964522,12.5,0.804403,101.764,91.8854,1.14234,4
6515873213_sort.swc,15407,91.7358,6,1144,2292,1149,765.03,540.25,171.534,0.492244,4828.77,7608.79,1712.15,649.171,744.552,199,0.97133,5.72164,0.833044,101.416,95.0795,1.19234,0
6749561712_sort.swc,31616,384.07,6,5780,11590,5811,701.73,514.4,163.284,0.629729,9511.34,19122.4,4516.81,486.812,579.049,449,0.98074,1.72778,0.854115,101.436,98.7126,1.1792,1
679108489_sort.swc,5849,267.513,7,820,1647,828,378.65,256.736,54.516,0.67005,1842.33,4281.39,1574.66,321.177,416.045,279,0.980408,2.5507,0.836573,101.161,97.6782,1.24394,3
6862294937_sort.swc,35329,184.47,3,3911,7836,3926,1274.82,737.96,173.745,0.758241,11082.0,26825.2,10088.9,1256.64,1491.47,589,0.974106,3.50842,0.825339,100.371,96.2041,1.23656,1
6907997141_sort.swc,12546,277.447,4,533,1068,536,1140.71,453.82,173.217,0.761804,4018.81,9790.43,3101.77,1111.15,1293.91,229,0.959853,10.7463,0.859779,105.589,97.6006,1.15733,5
69199498182_sort.swc,7658,125.798,6,498,1000,503,731.04,273.05,62.007,0.573712,2426.13,4773.52,1703.92,538.694,621.26,161,0.967518,6.657,0.849362,102.709,95.7052,1.12747,4
765706173_sort.swc,6504,283.86,5,904,1812,909,263.71,263.104,161.403,0.546493,2024.15,3777.26,1068.5,222.306,276.717,123,0.976955,2.58885,0.809596,102.397,97.4513,1.1332,3
77950039337_sort.swc,4166,50.7194,4,155,312,158,496.73,147.39,41.514,0.657799,1334.42,2924.47,1023.52,380.224,430.353,53,0.95894,12.3494,0.837641,100.99,92.7412,1.106,4
7878612352_sort.swc,27163,203.484,6,4164,8350,4187,528.8,653.412,118.965,0.600674,8314.34,16127.5,4722.57,398.102,461.066,327,0.980695,2.25293,0.834353,100.306,97.3842,1.20304,1
825015307_sort.swc,4012,54.0972,4,472,947,476,162.4,356.192,51.975,0.640474,1265.81,2700.25,907.405,210.66,263.115,100,0.975298,3.23548,0.785972,104.132,99.1154,1.10121,3
985320716_sort.swc,10307,282.95,5,1401,2806,1406,364.0,519.584,161.337,0.546401,3185.7,5621.31,1172.23,357.757,451.427,203,0.979364,2.67284,0.82099,102.039,98.2778,1.1645,0
1069946936_sort.swc,6367,160.287,5,514,1032,519,352.13,394.112,124.938,0.609649,2020.07,4174.25,1754.09,338.455,379.645,120,0.972155,5.1686,0.828285,100.858,94.232,1.1848,3
1086242342_sort.swc,8784,128.669,3,1085,2173,1089,313.21,409.088,164.967,0.565741,2713.1,5041.36,1379.21,327.001,416.074,203,0.979521,3.04188,0.827202,101.319,97.4357,1.10857,0
1101647060_sort.swc,3744,139.598,6,415,834,420,250.27,241.312,55.143,0.585078,1193.31,2520.88,989.769,161.509,222.994,72,0.976288,3.48801,0.782962,102.193,97.8765,1.11097,3
1275267033_sort.swc,23523,304.279,3,3190,6391,3202,684.67,614.11,173.778,0.667539,7278.02,15670.8,5833.61,628.34,757.68,430,0.975338,2.68049,0.826073,101.03,97.7764,1.17274,1
1506954854_sort.swc,8886,288.815,5,551,1105,555,505.18,595.872,114.378,0.479626,2839.46,4330.08,728.71,489.576,544.879,98,0.969643,7.04072,0.792181,101.865,94.2972,1.08419,4
15206256263_sort.swc,17855,192.958,5,1567,3140,1574,535.32,517.06,143.55,0.498153,5556.92,9004.68,1926.32,412.039,485.087,149,0.974102,4.68599,0.830392,100.852,95.3816,1.15135,0
1581843873_sort.swc,21151,41.753,4,4058,8131,4074,357.6,492.16,171.666,0.55889,6294.54,11025.8,2179.82,363.964,505.716,383,0.980986,1.60116,0.82744,100.883,98.09,1.22506,2
15876719776_sort.swc,22328,27.7244,7,2087,4183,2097,727.72,591.91,174.075,0.503015,6939.87,11023.0,2405.23,656.423,748.4,221,0.972435,4.33756,0.81718,101.542,96.0935,1.20661,5
1667829795_sort.swc,28004,149.61,5,3083,6178,3096,835.39,742.94,174.339,0.554135,8673.74,15416.1,4197.74,654.255,742.556,288,0.978244,3.5327,0.829573,100.842,96.8305,1.16426,1
1684504313_sort.swc,13920,299.94,5,2122,4261,2140,512.51,507.68,66.528,0.535378,4254.41,7368.12,1954.76,386.413,484.111,422,0.979322,2.2666,0.830392,100.406,97.3618,1.22106,3
1771276990_sort.swc,10973,326.735,7,1546,3107,1562,303.39,557.792,174.075,0.583723,3422.32,6658.22,1674.03,390.324,518.061,310,0.978272,2.53138,0.825387,101.732,97.4328,1.19294,0
18335410689_sort.swc,15559,242.863,6,1273,2553,1281,398.3,295.01,117.711,0.718529,4941.06,12582.3,6873.29,271.877,433.275,156,0.971922,5.09401,0.842537,102.279,96.2055,1.10006,0
1843770501_sort.swc,11103,62.2673,3,1447,2897,1451,296.74,485.28,174.141,0.526076,3390.54,5755.24,1372.1,342.97,403.477,185,0.979908,2.83224,0.822898,101.034,96.6842,1.14323,0
2016033491_sort.swc,10086,198.362,5,811,1627,817,490.01,752.672,58.047,0.555201,3165.73,6012.84,1941.4,445.337,532.005,205,0.972807,5.19852,0.846618,102.636,96.5682,1.16174,3
2044652219_sort.swc,6931,133.075,2,570,1141,572,357.09,585.474,55.539,0.555229,2181.98,4045.74,1375.91,348.697,396.638,121,0.972716,5.07362,0.831086,100.926,95.2031,1.14308,3
2062129966_sort.swc,12157,143.504,5,882,1767,886,521.86,775.582,115.302,0.585924,3821.43,7302.1,1867.34,722.371,822.544,221,0.973739,5.87946,0.828105,103.297,96.7295,1.15973,0
2076584617_sort.swc,15612,137.827,4,2371,4750,2380,373.98,562.336,173.712,0.568728,4772.7,8745.07,2201.43,345.885,426.056,234,0.978437,2.28653,0.818528,100.976,97.2141,1.15903,2
21160237507_sort.swc,30996,468.197,6,4319,8657,4339,620.32,573.378,129.294,0.604351,9564.85,18830.6,5696.48,529.797,604.714,216,0.981729,2.58034,0.804469,100.438,96.8997,1.20725,1
2119321965_sort.swc,8334,123.505,7,984,1975,992,435.61,500.22,77.88,0.494126,2587.46,4250.24,1008.64,332.059,442.734,198,0.976551,3.21924,0.805153,101.354,97.0039,1.16449,3
2222228570_sort.swc,28538,413.697,8,3124,6260,3137,489.67,835.582,173.415,0.580662,8864.78,16630.4,4035.94,464.815,571.196,244,0.978854,3.55863,0.850033,100.692,96.2316,1.15604,1
23098476095_sort.swc,17800,214.686,4,3103,6228,3126,499.9,448.03,128.535,0.537775,5328.25,9172.24,2121.43,340.722,419.255,350,0.983121,1.8579,0.837508,100.259,97.912,1.15163,2
2350454954_sort.swc,7310,83.2582,4,656,1315,660,342.94,370.748,58.278,0.631139,2283.89,4595.93,1307.79,350.67,401.429,163,0.969279,4.55817,0.829901,102.239,96.5378,1.1977,3
2379657043_sort.swc,26662,309.259,7,3923,7870,3948,771.93,822.084,174.471,0.625967,8260.92,17171.4,5688.0,881.653,1006.76,357,0.979244,2.38767,0.814825,101.537,98.3711,1.21788,1
2396871483_sort.swc,18409,144.358,6,3218,6455,3238,429.15,472.958,172.557,0.664366,5684.58,12442.5,4825.72,342.102,406.525,274,0.981854,1.85174,0.806245,99.7473,96.7228,1.13459,2
2425240718_sort.swc,9925,410.333,5,1001,2009,1009,479.49,721.632,172.326,0.496814,3118.54,4994.28,879.326,548.548,614.421,223,0.979946,3.93977,0.80821,101.968,96.5649,1.10071,0
2439696882_sort.swc,26341,210.839,5,2760,5528,2769,457.79,738.174,174.372,0.58689,8149.46,15738.3,6190.97,443.507,539.535,187,0.978965,3.76483,0.826642,100.478,96.2545,1.1565,2
2454005096_sort.swc,14152,78.836,6,1912,3831,1920,659.43,603.138,172.458,0.658506,4427.25,9301.76,2516.6,703.555,841.173,380,0.978186,2.69381,0.821372,101.596,97.7081,1.16383,2
2484184960_sort.swc,5204,80.6123,3,580,1162,583,183.74,319.07,85.041,0.493341,1618.42,2627.9,665.644,229.532,274.165,111,0.975962,3.47762,0.798364,99.1794,94.2348,1.08975,3
25032043206_sort.swc,21684,96.8463,6,1118,2241,1124,1143.4,537.79,138.864,0.664956,6911.78,14728.4,5629.86,1039.76,1219.38,323,0.958858,8.67559,0.85284,103.163,96.2212,1.20406,5
2529946031_sort.swc,9304,125.235,3,1523,3054,1532,265.64,429.06,57.684,0.495262,2803.34,4583.81,1109.69,287.234,358.5,224,0.97924,2.04617,0.818358,101.777,97.8281,1.14156,3
2556824934_sort.swc,43040,247.761,5,7234,14513,7280,563.55,776.642,174.405,0.571017,12969.4,23389.8,5625.98,534.648,648.06,438,0.98099,1.96555,0.830857,100.659,97.8265,1.2049,1
2557293393_sort.swc,13936,43.8574,4,1716,3441,1726,460.29,515.36,172.557,0.517247,4266.51,6963.87,1327.79,359.972,469.29,258,0.97783,3.04969,0.81941,101.55,97.2916,1.16781,0
2570433058_sort.swc,29963,189.648,5,4584,9188,4605,491.87,633.886,160.149,0.598427,9136.95,17819.3,6063.41,434.058,492.973,349,0.979399,2.26099,0.820587,99.992,96.8126,1.1849,1
2571514217_sort.swc,28661,326.988,5,3239,6495,3257,956.06,737.052,172.293,0.481357,8828.91,13477.2,2855.07,828.793,1005.96,327,0.97842,3.41263,0.82869,100.95,96.8328,1.16238,1
2572667040_sort.swc,4620,100.472,5,705,1414,710,196.19,227.87,58.575,0.555561,1427.62,2605.52,635.085,180.961,215.96,116,0.975203,2.26662,0.833292,99.0497,95.6146,1.17177,3
2642416816_sort.swc,28260,350.486,7,3380,6772,3393,420.25,598.4,171.633,0.482047,8754.24,14023.1,4118.1,358.058,405.435,163,0.976634,3.17292,0.796167,101.534,97.1467,1.19268,2
2645585717_sort.swc,18202,324.229,6,3255,6524,3270,333.92,499.742,172.821,0.499289,5483.78,8783.69,1708.74,332.329,401.863,226,0.982435,1.78985,0.815397,100.952,97.758,1.1484,2
2658989242_sort.swc,29494,242.662,8,4667,9363,4697,438.17,521.184,173.91,0.634612,9143.14,18384.5,5063.23,422.334,512.947,354,0.98018,2.14995,0.831577,100.031,97.3984,1.23243,1
2659689317_sort.swc,13410,157.623,7,1753,3515,1763,382.01,480.194,161.7,0.44109,4140.62,5855.08,1014.34,342.873,436.448,237,0.977934,2.81479,0.791221,101.824,96.4552,1.14499,0
2684087239_sort.swc,5089,160.372,4,198,398,201,226.15,305.442,55.539,0.677255,1648.86,3978.29,2207.99,239.023,263.31,46,0.966823,11.7839,0.857297,103.44,95.928,1.14092,4
27260318475_sort.swc,29977,307.066,7,5074,10181,5108,458.21,509.44,119.691,0.629286,9207.88,18580.2,5590.31,374.91,475.258,283,0.980024,1.94431,0.814396,99.8306,96.8426,1.20715,1
27346740707_sort.swc,10848,223.724,4,946,1898,953,354.63,299.808,114.411,0.486622,3395.16,5460.63,1337.25,247.796,311.279,117,0.974369,4.71496,0.801822,101.051,95.0318,1.1044,3
27739127078_sort.swc,30535,261.262,4,4521,9072,4552,580.04,469.248,121.374,0.707814,9395.16,21229.7,6988.07,394.475,483.291,303,0.979475,2.36574,0.84443,100.919,97.4528,1.19138,1
2774817862_sort.swc,33686,581.931,6,4953,9925,4973,577.09,824.574,174.108,0.556884,10256.2,18075.8,3549.0,552.432,619.666,478,0.982288,2.39395,0.831582,100.468,97.0695,1.1925,1
27797692015_sort.swc,27967,260.761,7,3464,6941,3478,516.61,545.664,117.546,0.575784,8669.45,16209.0,4237.64,380.237,498.329,216,0.979697,3.0291,0.815603,101.088,97.1557,1.17497,2
27884816396_sort.swc,16542,245.544,5,1456,2919,1464,482.85,645.916,118.998,0.488225,5171.87,8224.44,1983.23,482.83,577.799,134,0.975745,4.66667,0.799354,100.012,95.6228,1.15695,0
27899680332_sort.swc,24145,373.287,9,4115,8255,4141,417.98,400.384,119.427,0.651454,7457.34,15450.9,3571.36,258.564,316.833,239,0.978535,1.92477,0.833287,100.608,97.5585,1.15776,2
28045924308_sort.swc,10643,100.086,6,1745,3502,1758,309.51,490.4,113.487,0.585743,3230.9,6140.02,1510.06,322.441,382.234,211,0.981439,2.03883,0.842103,101.772,98.534,1.11699,3
28060933699_sort.swc,15110,137.65,9,1890,3792,1903,314.08,462.048,116.325,0.542918,4672.19,8538.82,2385.88,306.552,374.297,167,0.978203,2.98444,0.811632,100.914,96.5661,1.19649,2
28133223054_sort.swc,29428,392.602,5,3755,7528,3774,753.28,707.36,117.117,0.627677,9121.54,18180.8,4714.35,463.639,698.329,238,0.979162,2.90901,0.838865,100.565,97.2361,1.17649,1
28134363840_sort.swc,14013,270.55,5,2062,4132,2071,275.07,441.984,113.916,0.469054,4266.18,6355.72,1029.76,239.647,299.947,165,0.980364,2.39109,0.796696,100.658,97.5622,1.12606,3
28160629777_sort.swc,21832,414.801,8,2212,4436,2225,559.55,570.08,113.784,0.646665,6841.87,14803.0,5122.61,410.273,504.154,200,0.979168,3.92133,0.832491,100.261,95.8331,1.16388,2
28349537701_sort.swc,20304,385.898,6,2500,5010,2511,440.8,652.828,114.444,0.701529,6297.39,14772.6,6199.27,375.974,450.521,207,0.977204,3.0525,0.836049,101.311,96.915,1.18349,2
28410058060_sort.swc,22764,75.006,4,3512,7046,3535,396.96,547.712,118.668,0.552762,6905.72,12008.4,3049.33,365.663,455.311,236,0.980315,2.23063,0.830439,100.122,97.6576,1.17524,2
2848904139_sort.swc,6662,66.8541,3,874,1751,878,451.65,436.16,114.312,0.518253,2043.71,3370.88,651.777,495.302,594.023,260,0.977938,2.80411,0.820465,102.028,97.7554,1.13139,3
28497241124_sort.swc,16324,167.246,5,2416,4843,2428,437.28,543.68,118.734,0.649667,4997.22,10544.3,3366.28,371.494,427.456,231,0.980817,2.37043,0.841266,99.407,96.3443,1.14395,2
28497883658_sort.swc,12323,139.598,6,1599,3203,1605,439.23,423.296,118.833,0.493871,3805.0,6226.8,1458.54,363.663,434.771,239,0.979538,2.84702,0.788816,99.8368,95.6281,1.13377,3
28511492194_sort.swc,23986,165.383,6,2762,5537,2776,498.97,687.232,118.965,0.576855,7431.86,14114.1,3916.79,410.641,476.484,199,0.97939,3.33177,0.835213,100.572,95.9805,1.16579,2
28512966775_sort.swc,10713,131.79,5,1236,2479,1244,287.07,399.68,116.589,0.436781,3317.16,4779.71,1030.96,204.349,282.811,136,0.976138,3.3211,0.789742,100.906,97.152,1.12801,3
28526136122_sort.swc,13741,139.213,4,1319,2643,1325,422.5,448.832,118.833,0.479486,4277.7,6665.67,1530.48,358.868,412.989,173,0.974587,4.19864,0.813017,99.9747,94.5494,1.13636,3
28538956132_sort.swc,19367,80.3287,3,2494,4998,2505,597.12,712.988,115.302,0.638103,5969.52,11952.1,3118.56,603.241,708.943,227,0.978269,2.87475,0.811686,101.49,96.9779,1.15436,2
28542635686_sort.swc,19283,160.697,7,2006,4021,2016,496.32,558.242,107.712,0.514982,6055.98,9940.91,2711.85,377.792,483.953,158,0.972897,3.79532,0.79905,100.982,96.8011,1.17596,2
28556360640_sort.swc,12238,142.316,7,1311,2629,1319,282.15,349.984,115.236,0.428443,3806.78,5305.66,1099.67,268.864,329.574,141,0.975062,3.65462,0.785662,101.814,97.0537,1.13281,3
28597141231_sort.swc,25331,299.216,6,3835,7689,3855,582.33,593.536,114.51,0.626638,7757.97,15892.7,5433.35,379.18,448.535,274,0.980224,2.29432,0.829405,100.548,97.3106,1.17412,2
28626824897_sort.swc,9103,258.135,7,942,1889,948,367.65,330.944,112.728,0.548425,2865.87,5214.4,1285.43,340.256,386.365,134,0.978789,3.81842,0.798218,100.127,95.8869,1.14578,3
28641615488_sort.swc,25429,284.707,6,2663,5334,2672,420.77,619.744,114.642,0.672918,7957.78,17744.2,6447.24,376.828,431.327,171,0.978511,3.76715,0.83255,100.108,95.8648,1.17789,2
28659181017_sort.swc,19929,335.1,6,3337,6692,3356,336.55,447.14,119.361,0.624154,6127.15,12137.6,2935.85,288.032,355.878,192,0.980235,1.97788,0.824528,99.9316,97.0454,1.18293,2
28671007636_sort.swc,31252,155.947,4,3550,7117,3568,616.32,903.106,116.193,0.61169,9663.26,19049.4,6029.39,580.767,679.937,210,0.978796,3.39104,0.821812,100.745,96.9514,1.17132,1
28731557531_sort.swc,13844,203.203,5,1543,3095,1553,373.16,384.572,112.299,0.414645,4273.11,5643.52,964.412,259.464,344.533,135,0.977964,3.4727,0.808538,100.426,96.5038,1.1296,3
28746378779_sort.swc,7708,107.514,4,881,1765,885,268.54,229.952,110.352,0.494675,2390.16,3896.49,971.844,222.744,282.293,111,0.974917,3.36657,0.794884,102.148,97.2973,1.10863,3
28759591438_sort.swc,32743,149.651,5,4114,8245,4132,715.3,649.794,114.114,0.499233,9978.3,15848.1,3650.61,576.375,657.881,347,0.979072,2.97113,0.839351,100.13,97.0737,1.16124,1
28775609799_sort.swc,11648,81.2661,4,1512,3031,1520,312.22,450.4,105.798,0.49357,3572.46,5673.47,1198.13,294.119,381.873,161,0.977762,2.84263,0.796561,101.528,97.7655,1.13496,3
