Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cell type,Cell body layer,predict_layer,level,Cluster
28612121565_sort.swc,47937,213.529,6,3402,6822,3421,673.44,774.496,119.592,0.435709,14556.7,20708.1,5287.71,599.026,692.367,320,0.931482,6.02668,0.813195,100.811,95.4147,1.29368,pyramidal neuron,layer_3,layer_3,1level,7
28629277294_sort.swc,14672,63.8114,5,1089,2182,1094,281.66,450.912,121.539,0.396414,4446.21,5747.99,1125.1,358.382,431.671,174,0.927229,5.72365,0.8082,101.369,95.4108,1.2826,pyramidal neuron,layer_2,layer_2,1level,29
2863212347_sort.swc,30980,121.979,3,2016,4037,2022,623.52,478.556,174.141,0.381362,9434.63,11570.1,2455.93,401.582,504.006,261,0.931543,6.67377,0.814726,100.312,95.3114,1.26465,pyramidal neuron,layer_2,layer_2,1level,7
2863358879_sort.swc,51252,329.136,6,3850,7717,3868,373.0,468.162,174.174,0.429278,15525.1,21282.2,4197.88,306.221,549.115,237,0.930917,5.64131,0.841208,100.447,95.3153,1.38323,pyramidal neuron,layer_2,layer_2,1level,7
28640360618_sort.swc,43077,434.541,7,2977,5968,2992,537.76,547.3,115.17,0.434326,13188.2,18708.9,4575.55,519.475,632.442,233,0.927998,6.21783,0.812653,101.487,96.2578,1.29648,pyramidal neuron,layer_3,layer_3,1level,7
28643353414_sort.swc,18358,317.649,5,875,1755,881,476.16,756.608,115.203,0.485564,5727.9,9301.72,2674.78,566.569,657.325,123,0.92935,9.45983,0.795653,102.569,93.1895,1.18449,pyramidal neuron,layer_2,layer_3,1level,29
28655267002_sort.swc,46030,57.7729,3,3402,6815,3414,529.47,649.726,115.335,0.415465,13936.7,18518.5,4177.58,520.615,591.952,286,0.927832,5.75407,0.818817,101.021,94.5523,1.27857,pyramidal neuron,layer_3,layer_3,1level,7
28684849197_sort.swc,43822,217.738,3,3157,6331,3175,573.63,665.442,115.302,0.450991,13302.1,19342.8,4586.2,538.027,621.126,276,0.930246,5.92166,0.827654,100.851,96.0238,1.32696,pyramidal neuron,layer_3,layer_3,1level,7
28712883671_sort.swc,45226,178.662,9,3808,7637,3830,414.69,606.018,114.015,0.407903,13601.7,18561.2,5533.01,362.377,433.999,185,0.928422,4.92183,0.800289,100.753,95.1898,1.33947,pyramidal neuron,layer_3,layer_3,1level,7
2872441027_sort.swc,6317,126.828,6,405,814,410,266.17,156.542,54.318,0.520814,1972.34,3489.73,1332.33,243.157,311.736,112,0.920539,6.75921,0.80188,102.843,94.4177,1.3171,pyramidal neuron,layer_4,layer_4,1level,32
28745179871_sort.swc,36270,209.41,5,2191,4392,2202,646.59,639.332,119.526,0.405464,11112.1,14668.0,3347.47,455.406,665.43,269,0.932751,7.25797,0.827742,100.737,94.9939,1.29401,pyramidal neuron,layer_2,layer_2,1level,29
28745838008_sort.swc,21382,306.48,4,1461,2925,1465,310.24,526.464,115.863,0.379042,6513.16,7932.85,1138.05,394.634,479.338,182,0.931473,6.30974,0.801968,101.532,94.465,1.26965,pyramidal neuron,layer_2,layer_2,1level,29
28756934490_sort.swc,52592,533.12,4,3539,7087,3549,634.78,769.028,115.896,0.430196,16027.6,22222.9,4416.73,577.43,631.31,214,0.930484,6.42077,0.807179,100.728,94.3498,1.28252,pyramidal neuron,layer_3,layer_3,1level,7
28814783836_sort.swc,16809,151.931,6,963,1930,968,505.5,597.12,115.005,0.453292,5193.51,8045.61,2950.95,530.909,600.354,208,0.925969,7.70881,0.788255,100.322,93.0376,1.21589,pyramidal neuron,layer_3,layer_3,1level,29
28818784131_sort.swc,29725,163.716,4,1862,3729,1868,452.07,653.468,117.546,0.341882,9101.37,10066.6,1633.8,437.174,547.926,236,0.929773,6.97104,0.778317,101.52,94.6255,1.25283,pyramidal neuron,layer_2,layer_2,1level,29
28829224015_sort.swc,29249,544.3,8,2039,4089,2051,442.85,474.368,115.071,0.445331,9011.58,13449.3,3102.34,292.845,404.151,153,0.92995,6.15285,0.817573,101.676,96.2419,1.26773,pyramidal neuron,layer_3,layer_3,1level,29
28832595869_sort.swc,66774,151.769,7,4934,9891,4958,1396.25,1290.01,119.394,0.412216,20287.1,26727.4,6016.36,1422.12,1746.42,310,0.930869,5.75088,0.813868,99.7217,93.6595,1.33344,pyramidal neuron,layer_2,layer_2,1level,16
28833370988_sort.swc,16678,104.364,5,1224,2457,1234,408.84,389.92,115.17,0.388068,5064.05,6373.41,1209.78,298.592,387.86,207,0.925784,5.78755,0.794082,101.143,96.5905,1.27159,pyramidal neuron,layer_2,layer_2,1level,29
28872968830_sort.swc,35577,381.297,5,2607,5223,2617,555.68,662.052,115.005,0.459833,10875.0,16437.2,4789.34,488.515,582.842,234,0.926688,5.81141,0.815711,102.057,95.5378,1.27812,pyramidal neuron,layer_3,layer_3,1level,29
28889745115_sort.swc,30086,175.961,5,1719,3446,1728,777.44,960.318,115.137,0.417326,9258.65,12583.6,2788.6,765.424,902.395,195,0.927204,7.73041,0.796002,101.721,95.2992,1.22993,pyramidal neuron,layer_3,layer_3,1level,29
28890591458_sort.swc,41109,131.816,4,2791,5592,2802,734.97,790.974,119.559,0.386934,12482.6,15450.6,3042.47,500.089,620.946,352,0.931891,6.35122,0.811675,100.771,95.7659,1.31252,pyramidal neuron,layer_2,layer_2,1level,7
2889625549_sort.swc,14547,316.085,5,720,1443,724,625.89,713.756,174.438,0.56376,4577.73,8763.87,2940.88,557.061,616.953,138,0.926029,9.08039,0.795695,103.252,93.8098,1.16217,pyramidal neuron,layer_4,layer_4,1level,29
28906696450_sort.swc,13740,92.0205,2,1058,2118,1061,285.28,272.576,108.372,0.36632,4142.38,4953.45,1217.3,187.738,241.885,137,0.930908,5.48678,0.80884,104.269,97.5945,1.24932,pyramidal neuron,layer_2,layer_2,1level,29
28906842239_sort.swc,31506,137.182,4,2385,4783,2399,401.57,627.49,108.9,0.441163,9536.92,13393.2,2879.85,467.614,581.351,343,0.930334,5.58687,0.835576,99.8905,94.8234,1.33084,pyramidal neuron,layer_2,layer_2,1level,29
28917034549_sort.swc,17589,167.263,4,1067,2140,1074,412.67,537.792,115.071,0.416319,5410.63,7504.61,2127.91,452.044,515.6,138,0.930909,7.21869,0.810615,101.277,95.8819,1.23649,pyramidal neuron,layer_2,layer_2,1level,29
28917384665_sort.swc,29372,90.8835,2,2150,4312,2163,364.32,555.524,115.863,0.468312,8902.83,13379.2,3163.43,306.126,363.292,156,0.928775,5.81146,0.808203,101.188,95.134,1.27306,pyramidal neuron,layer_3,layer_3,1level,29
28921240411_sort.swc,16647,193.014,7,1179,2364,1186,277.76,393.056,112.893,0.361203,5078.55,6001.89,941.695,290.186,358.077,156,0.9272,6.04146,0.784171,99.6795,94.0095,1.2659,pyramidal neuron,layer_2,layer_2,1level,29
28931080621_sort.swc,18952,438.311,5,953,1912,960,457.54,527.486,115.038,0.464585,5916.58,9028.29,2034.33,327.199,446.778,105,0.922854,8.91161,0.823919,101.796,93.4491,1.18377,pyramidal neuron,layer_4,layer_4,1level,29
28935943814_sort.swc,25806,132.257,4,1947,3905,1959,408.22,520.48,108.933,0.374807,7792.71,9576.24,2092.88,340.553,387.128,224,0.930889,5.60819,0.831609,101.089,96.363,1.33685,pyramidal neuron,layer_2,layer_2,1level,29
28973917818_sort.swc,10836,98.2728,3,473,949,477,351.01,407.776,121.704,0.460368,3373.62,5138.04,1503.61,340.696,382.658,85,0.923102,10.4173,0.829176,99.0602,91.1872,1.19108,pyramidal neuron,layer_4,layer_4,1level,29
28979453257_sort.swc,60009,223.573,4,5001,10025,5025,426.53,585.476,108.999,0.347844,17950.5,19888.1,3421.25,413.647,491.532,360,0.926817,4.98584,0.823262,100.813,95.4644,1.44561,pyramidal neuron,layer_2,layer_2,1level,7
29047947225_sort.swc,7804,117.103,5,273,549,277,279.52,357.988,114.84,0.483046,2470.41,4010.33,1316.57,328.395,414.987,64,0.930386,13.2131,0.811818,100.927,92.6914,1.15992,pyramidal neuron,layer_4,layer_4,1level,29
29049261027_sort.swc,16742,148.121,4,444,890,447,462.37,651.71,117.216,0.408936,5283.55,7233.16,1814.28,509.442,562.632,64,0.925941,17.8101,0.839243,101.657,90.7591,1.18301,pyramidal neuron,layer_4,layer_4,1level,29
29052605197_sort.swc,29938,27.7117,5,2523,5058,2536,385.47,524.252,106.788,0.378731,8956.67,10727.0,1730.99,337.486,415.557,262,0.926677,4.91874,0.825482,101.467,95.4806,1.34787,pyramidal neuron,layer_2,layer_2,1level,29
29110177072_sort.swc,29990,185.301,4,2232,4474,2243,503.04,579.486,103.158,0.352816,9046.8,10218.2,1521.66,352.655,476.056,327,0.93121,5.70295,0.817608,99.0208,94.6155,1.29629,pyramidal neuron,layer_2,layer_2,1level,29
29110569948_sort.swc,13152,396.873,4,1112,2231,1120,185.89,308.128,118.767,0.409813,3975.61,5262.0,996.549,241.206,276.386,191,0.930814,4.89467,0.832856,99.3082,94.0969,1.32439,pyramidal neuron,layer_2,layer_2,1level,29
29120120224_sort.swc,11103,35.3918,4,478,960,483,517.28,719.262,113.289,0.456365,3460.35,5029.02,946.388,655.207,739.407,141,0.929909,10.5646,0.810074,101.163,93.764,1.12451,pyramidal neuron,layer_4,layer_4,1level,29
29138311875_sort.swc,22514,159.506,3,1730,3467,1738,360.19,404.928,119.691,0.381326,6789.42,8467.08,1627.72,262.976,396.777,163,0.93159,5.49351,0.824119,100.482,95.0947,1.26958,pyramidal neuron,layer_2,layer_2,1level,29
29153819490_sort.swc,24980,130.046,4,1774,3555,1782,358.66,395.166,115.632,0.363579,7541.82,8928.43,1704.97,263.708,388.428,200,0.93144,6.02644,0.813716,102.523,96.4559,1.30425,pyramidal neuron,layer_2,layer_2,1level,29
29154036601_sort.swc,14913,3.59463,5,1188,2381,1194,252.03,282.528,107.58,0.365521,4487.22,5195.54,855.453,198.305,254.68,162,0.926507,5.26291,0.797848,100.929,96.2721,1.32532,pyramidal neuron,layer_2,layer_2,1level,29
29180144614_sort.swc,37966,286.509,4,2794,5604,2811,558.24,537.184,115.83,0.398317,11508.2,14830.3,2924.7,520.932,581.298,253,0.931139,5.77463,0.822103,100.957,95.4604,1.34386,pyramidal neuron,layer_2,layer_2,1level,29
2918609048_sort.swc,35937,126.246,4,2380,4769,2390,475.45,563.104,174.042,0.430492,10970.7,15377.6,3893.03,408.291,472.88,175,0.924922,6.53533,0.824894,100.887,94.3002,1.27267,pyramidal neuron,layer_3,layer_3,1level,7
2918959562_sort.swc,36828,428.575,9,2649,5315,2667,714.43,933.182,174.504,0.428958,11288.8,16468.0,5833.79,894.472,985.893,394,0.925942,5.92888,0.816309,100.751,95.6112,1.3256,pyramidal neuron,layer_3,layer_3,1level,10
29193300183_sort.swc,13979,109.578,4,664,1331,668,553.82,767.65,115.302,0.55257,4356.15,7921.03,2519.64,674.234,739.058,187,0.928745,9.50188,0.827187,100.395,94.3416,1.16238,pyramidal neuron,layer_4,layer_4,1level,29
29207418998_sort.swc,27735,155.249,3,1881,3765,1885,467.07,419.326,114.345,0.450249,8467.68,12574.6,4279.65,303.242,413.044,161,0.928025,6.36627,0.79007,101.784,95.2515,1.30365,pyramidal neuron,layer_3,layer_3,1level,29
2921471473_sort.swc,41788,245.978,4,3365,6749,3385,360.38,587.01,161.964,0.375465,12565.4,15007.8,2533.16,415.97,497.57,291,0.928385,5.19158,0.837795,100.249,95.4921,1.3894,pyramidal neuron,layer_2,layer_2,1level,7
29241235749_sort.swc,21901,286.286,6,1529,3067,1539,415.07,501.916,115.071,0.362526,6675.45,7826.4,1101.08,359.654,446.658,205,0.928185,6.14053,0.805141,100.997,95.0402,1.24812,pyramidal neuron,layer_2,layer_2,1level,29
29250871523_sort.swc,18441,128.76,4,1255,2517,1263,249.85,431.264,115.038,0.544929,5641.19,10073.5,3367.83,282.077,358.644,144,0.929009,6.32618,0.826898,102.583,95.2756,1.26873,pyramidal neuron,layer_3,layer_3,1level,29
29251426700_sort.swc,27664,234.745,5,1518,3042,1525,715.17,880.892,114.774,0.446062,8533.14,12590.0,3959.86,624.149,782.354,186,0.927178,8.09369,0.812365,101.619,94.7673,1.22493,pyramidal neuron,layer_3,layer_3,1level,29
29256142827_sort.swc,17011,162.087,6,1211,2428,1218,326.56,449.182,119.196,0.358753,5184.75,6033.48,919.711,313.906,397.75,197,0.929315,6.00577,0.778333,101.539,94.635,1.23568,pyramidal neuron,layer_2,layer_2,1level,29
29266202718_sort.swc,11798,139.45,4,597,1196,600,393.73,458.556,115.203,0.538186,3657.15,6588.25,2394.96,302.288,385.083,88,0.920856,8.86371,0.811581,103.48,94.7492,1.17177,pyramidal neuron,layer_4,layer_3,1level,29
29283504007_sort.swc,27318,348.417,7,1689,3387,1699,594.27,647.068,119.559,0.401217,8399.67,10903.3,1718.04,547.507,638.446,240,0.930937,7.06525,0.786681,100.92,94.1895,1.2028,pyramidal neuron,layer_3,layer_3,1level,29
29284161517_sort.swc,26300,160.259,3,1538,3079,1542,470.08,528.574,117.15,0.36519,8035.63,9346.78,1740.88,417.061,591.402,250,0.929456,7.54141,0.805635,102.34,95.9158,1.26546,pyramidal neuron,layer_2,layer_2,1level,29
29309509796_sort.swc,21279,127.788,5,1134,2274,1141,423.97,413.12,115.269,0.496759,6589.31,10677.0,3266.95,273.482,399.062,105,0.922163,8.35708,0.813528,103.474,94.7089,1.24091,pyramidal neuron,layer_4,layer_3,1level,29
29311319609_sort.swc,47197,431.224,8,2979,5972,2994,731.58,766.236,124.641,0.461741,14527.6,22032.5,5312.63,709.115,844.102,289,0.926259,6.90288,0.829191,101.299,94.3637,1.27965,pyramidal neuron,layer_3,layer_3,1level,7
29324563141_sort.swc,31739,269.639,4,1488,2980,1493,487.2,671.168,124.41,0.551069,9908.03,17879.1,6514.37,476.459,528.398,115,0.930289,9.65034,0.797514,101.965,93.9865,1.22607,pyramidal neuron,layer_4,layer_4,1level,29
29324898939_sort.swc,23309,134.748,4,1548,3102,1555,469.76,619.804,115.83,0.415056,7095.09,9882.91,2872.32,423.951,478.986,117,0.927432,6.51386,0.806246,102.012,93.958,1.20205,pyramidal neuron,layer_3,layer_3,1level,29
29325423864_sort.swc,30401,363.742,7,1546,3100,1555,605.99,706.948,118.107,0.414015,9409.18,12852.9,2705.54,550.153,618.276,155,0.928044,8.80645,0.813003,101.417,94.3736,1.24446,pyramidal neuron,layer_3,layer_3,1level,29
29325715795_sort.swc,28337,507.852,6,1554,3114,1561,678.5,854.05,118.932,0.449731,8789.72,12786.4,2543.14,738.428,820.85,249,0.931122,8.09955,0.806226,101.291,95.1597,1.26789,pyramidal neuron,layer_3,layer_3,1level,29
29326767871_sort.swc,40507,148.491,5,2699,5407,2709,836.26,976.54,115.83,0.413133,12376.5,16509.0,3851.86,759.293,968.641,288,0.929893,6.4914,0.806727,100.326,94.3643,1.2591,pyramidal neuron,layer_3,layer_3,1level,10
2932816628_sort.swc,5499,121.026,3,210,421,212,226.56,446.884,64.053,0.474104,1737.18,2881.72,1198.98,275.064,334.632,58,0.915737,12.0594,0.834878,104.945,93.8951,1.20913,pyramidal neuron,layer_4,layer_4,1level,32
29328563122_sort.swc,34201,159.515,6,2893,5801,2909,437.73,505.632,106.689,0.376819,10211.3,12526.2,2556.37,331.557,455.834,338,0.931582,4.89554,0.829675,100.57,96.0279,1.36325,pyramidal neuron,layer_2,layer_2,1level,29
29338346668_sort.swc,14182,345.315,6,681,1367,687,455.81,521.948,114.906,0.444103,4433.78,6405.64,1145.97,381.477,480.785,115,0.926857,9.37381,0.838018,102.405,94.3563,1.19554,pyramidal neuron,layer_4,layer_4,1level,29
29352451075_sort.swc,13209,119.427,5,747,1498,752,418.24,546.82,114.675,0.473609,4089.67,6473.74,1642.26,438.128,497.848,138,0.925488,7.81709,0.835375,101.743,95.0688,1.20714,pyramidal neuron,layer_4,layer_4,1level,29
29370483046_sort.swc,14640,82.0676,4,1053,2110,1058,291.62,694.276,115.764,0.431418,4451.5,6244.26,1311.93,548.383,611.19,240,0.9254,5.93791,0.807712,100.809,96.0433,1.22321,pyramidal neuron,layer_3,layer_3,1level,29
29401831729_sort.swc,18408,199.871,6,1412,2831,1420,300.03,317.854,105.501,0.347899,5579.27,6316.37,918.45,230.803,306.059,137,0.92719,5.50194,0.791534,100.39,94.017,1.26741,pyramidal neuron,layer_2,layer_2,1level,29
29411716441_sort.swc,16494,403.825,4,636,1276,641,546.79,835.422,118.008,0.509625,5185.45,8697.78,2109.92,714.502,792.025,127,0.931341,11.9255,0.801936,100.669,91.4092,1.18948,pyramidal neuron,layer_4,layer_4,1level,29
29414285442_sort.swc,22860,96.817,4,1734,3477,1744,398.79,502.434,119.625,0.464833,6916.28,10526.0,3046.39,340.879,428.467,205,0.935234,5.57435,0.812702,99.0825,94.0826,1.28056,pyramidal neuron,layer_3,layer_3,1level,29
29426346777_sort.swc,15117,111.092,6,795,1595,801,478.17,577.124,115.302,0.470464,4691.32,7302.49,1633.78,467.857,538.145,147,0.923881,8.47712,0.847782,101.509,93.5795,1.21616,pyramidal neuron,layer_4,layer_4,1level,29
29431092449_sort.swc,22110,146.57,5,1891,3796,1906,280.93,290.974,100.023,0.339432,6608.49,7291.98,1101.78,179.421,221.928,151,0.932499,4.82429,0.814113,101.386,95.8905,1.33291,pyramidal neuron,layer_2,layer_2,1level,29
29441268736_sort.swc,17320,143.504,5,882,1767,886,524.7,776.67,115.335,0.483245,5362.43,8494.87,2048.46,723.802,823.381,221,0.929932,8.80136,0.828105,103.297,95.2386,1.23467,pyramidal neuron,layer_4,layer_3,1level,29
29454394883_sort.swc,14895,180.191,4,528,1058,531,376.36,605.888,114.972,0.592757,4680.26,9364.35,3644.15,341.939,466.923,72,0.927725,13.0775,0.851611,102.683,92.5913,1.16968,pyramidal neuron,layer_4,layer_4,1level,29
29454964853_sort.swc,22856,459.848,5,932,1872,941,705.89,791.01,115.104,0.564071,7173.38,13245.0,3719.85,681.855,760.482,131,0.927987,11.2089,0.841326,101.319,92.2579,1.22091,pyramidal neuron,layer_4,layer_4,1level,29
29487772888_sort.swc,23691,240.413,5,1367,2740,1374,456.39,513.572,119.493,0.35918,7279.09,8426.05,1293.61,381.265,449.99,115,0.930964,7.64599,0.782092,101.281,94.6232,1.26755,pyramidal neuron,layer_3,layer_3,1level,29
29488926317_sort.swc,20536,97.9041,3,1488,2979,1492,298.27,367.776,106.821,0.347308,6191.85,6955.57,1336.2,322.556,418.309,205,0.929477,5.89325,0.815333,102.499,95.9658,1.29768,pyramidal neuron,layer_2,layer_2,1level,29
2949986123_sort.swc,38221,120.115,5,2797,5608,2812,564.1,642.172,174.471,0.415697,11608.5,15325.3,3236.12,532.791,841.449,497,0.928035,5.81526,0.817581,100.08,94.8364,1.32482,pyramidal neuron,layer_3,layer_3,1level,7
29502768422_sort.swc,37644,233.72,5,2725,5460,2736,565.44,571.394,116.226,0.397569,11368.0,14729.4,2765.51,447.587,540.053,266,0.935253,5.89432,0.829347,100.754,94.5954,1.28768,pyramidal neuron,layer_2,layer_2,1level,29
29512667703_sort.swc,27794,351.136,9,1343,2695,1353,583.72,797.438,115.071,0.533556,8703.18,16244.7,6374.61,612.482,681.222,85,0.926024,9.3128,0.810621,100.256,91.6288,1.21093,pyramidal neuron,layer_5,layer_5,1level,29
2951636766_sort.swc,70174,353.938,6,5707,11447,5741,367.62,549.152,141.042,0.405972,21083.6,27143.0,5665.18,341.514,696.413,395,0.931804,5.13025,0.852828,100.112,93.8494,1.53662,pyramidal neuron,layer_2,layer_2,1level,6
29527633990_sort.swc,16500,161.275,4,940,1883,944,309.48,407.78,115.335,0.422548,5072.1,7093.94,1729.66,334.894,409.601,133,0.922802,7.76208,0.82039,101.78,93.9898,1.25525,pyramidal neuron,layer_4,layer_3,1level,29
29528218006_sort.swc,11366,136.071,6,549,1102,554,394.65,361.124,116.292,0.438981,3543.95,5207.43,1225.13,268.363,330.756,75,0.925338,9.31307,0.827959,101.825,93.7717,1.19193,pyramidal neuron,layer_4,layer_4,1level,29
29547037687_sort.swc,60031,225.266,7,4982,9992,5011,665.5,572.226,119.13,0.383967,18100.7,22095.2,4201.98,410.943,528.611,428,0.930856,5.00781,0.820606,99.8239,95.17,1.39641,pyramidal neuron,layer_2,layer_2,1level,7
29556295804_sort.swc,12153,144.973,4,614,1230,617,359.04,591.004,114.708,0.435293,3779.08,5559.83,1817.03,330.361,413.206,112,0.926315,8.87967,0.808048,101.618,93.4504,1.2008,pyramidal neuron,layer_4,layer_4,1level,29
29556514474_sort.swc,15333,163.889,3,819,1639,821,286.49,470.244,115.797,0.433784,4727.32,6803.34,1541.86,289.334,335.53,78,0.924537,8.35448,0.830135,101.692,94.545,1.16224,pyramidal neuron,layer_4,layer_4,1level,29
29561858288_sort.swc,18531,71.2186,3,1531,3069,1539,341.18,237.122,105.534,0.353102,5550.96,6318.84,1220.19,280.839,377.085,238,0.931202,5.0378,0.815125,101.112,96.105,1.29058,pyramidal neuron,layer_2,layer_2,1level,29
29576138285_sort.swc,65221,996.317,8,5506,11042,5537,510.46,653.956,115.17,0.41646,19741.0,26966.8,5961.57,458.954,510.92,317,0.932031,4.90654,0.815842,100.123,95.2845,1.3789,pyramidal neuron,layer_2,layer_2,1level,6
29585527047_sort.swc,16480,175.094,4,806,1615,810,478.17,491.906,115.038,0.416752,5112.96,6991.53,1351.51,351.046,465.488,121,0.923614,9.20372,0.831054,101.499,91.8662,1.24026,pyramidal neuron,layer_4,layer_4,1level,29
29585716881_sort.swc,10022,100.116,7,564,1136,573,347.87,283.744,115.302,0.501836,3122.74,5403.82,1682.3,251.406,349.09,104,0.920506,7.8213,0.841717,102.798,95.255,1.17974,pyramidal neuron,layer_4,layer_4,1level,29
29591147415_sort.swc,28686,90.822,4,2311,4631,2321,354.4,500.256,108.801,0.390149,8621.88,10922.5,2295.3,365.681,459.35,267,0.930839,5.19413,0.826165,100.36,95.1201,1.32125,pyramidal neuron,layer_2,layer_2,1level,29
29600084023_sort.swc,12554,184.142,4,687,1378,692,232.35,311.044,114.741,0.509997,3906.42,6847.82,2481.34,300.224,368.946,94,0.926198,8.10958,0.802199,102.306,95.1391,1.22965,pyramidal neuron,layer_3,layer_3,1level,29
29600215656_sort.swc,15437,115.239,4,881,1766,886,408.51,650.276,114.972,0.464827,4742.98,7283.75,1889.17,436.452,502.284,147,0.924126,7.74066,0.822638,100.665,91.072,1.1885,pyramidal neuron,layer_4,layer_4,1level,29
29614787865_sort.swc,23809,449.347,7,947,1901,955,612.8,865.636,124.245,0.549025,7506.53,13698.0,4021.08,596.273,668.734,137,0.927726,11.5239,0.812107,102.251,94.023,1.17062,pyramidal neuron,layer_5,layer_5,1level,29
2962528688_sort.swc,20549,241.616,5,811,1627,817,854.01,1016.93,174.141,0.595585,6475.46,13094.4,4808.58,962.36,1049.62,157,0.92244,11.6294,0.839907,103.137,92.0873,1.23182,pyramidal neuron,layer_4,layer_4,1level,29
29643463350_sort.swc,3276,110.844,6,102,208,107,243.81,351.806,86.394,0.598361,1063.33,2209.77,808.146,396.648,459.673,50,0.937571,14.7452,0.816786,103.591,93.6282,1.08788,pyramidal neuron,layer_4,layer_4,1level,32
29646485207_sort.swc,19108,185.302,3,1033,2069,1037,523.75,559.076,119.427,0.37935,5877.64,7332.37,1510.98,487.297,534.922,144,0.9243,8.2349,0.805253,100.182,92.0292,1.25365,pyramidal neuron,layer_3,layer_3,1level,29
29659568825_sort.swc,11816,302.533,5,292,587,296,380.93,547.268,115.5,0.464818,3748.66,5788.18,1458.84,463.043,502.873,42,0.92574,19.1278,0.814668,104.119,91.6089,1.15689,pyramidal neuron,layer_5,layer_5,1level,29
29664328684_sort.swc,11202,46.0356,4,848,1699,852,198.18,284.316,92.862,0.423038,3394.1,4711.1,987.764,231.242,302.054,156,0.924338,5.5927,0.814012,100.083,94.8428,1.24953,pyramidal neuron,layer_2,layer_2,1level,29
29672577826_sort.swc,19688,142.475,7,789,1583,795,502.24,719.36,114.873,0.531974,6169.69,11046.0,3343.28,478.501,526.479,82,0.930673,11.4365,0.822292,102.433,92.9798,1.18605,pyramidal neuron,layer_4,layer_4,1level,29
29674739276_sort.swc,43451,242.666,5,2880,5769,2890,696.0,949.602,121.968,0.42574,13261.2,18457.7,5432.26,821.496,985.232,342,0.92624,6.53163,0.825114,101.193,95.3708,1.30542,pyramidal neuron,layer_3,layer_3,1level,10
29687441881_sort.swc,12360,147.288,4,660,1322,663,419.39,464.548,115.302,0.475719,3837.3,6120.11,1638.77,367.707,448.959,114,0.922255,8.34871,0.820912,100.954,92.9155,1.16467,pyramidal neuron,layer_4,layer_4,1level,29
29702028404_sort.swc,15918,156.753,7,760,1526,767,510.18,502.592,115.335,0.477139,4985.15,7906.3,2109.6,445.798,504.525,137,0.923582,9.43054,0.816605,100.589,92.9719,1.20468,pyramidal neuron,layer_4,layer_4,1level,29
29702247439_sort.swc,12517,125.073,5,426,855,430,394.59,510.596,115.038,0.498023,3937.17,6590.9,1988.89,425.708,472.709,57,0.927735,13.6386,0.843689,100.196,90.7004,1.15248,pyramidal neuron,layer_4,layer_4,1level,29
29716965055_sort.swc,12879,297.567,3,457,915,459,484.06,618.34,115.236,0.431941,4033.45,5727.68,1114.8,498.01,558.641,54,0.944305,13.0743,0.849687,100.486,92.266,1.18754,pyramidal neuron,layer_4,layer_4,1level,29
29732047770_sort.swc,17745,185.528,4,953,1910,958,530.62,569.628,118.767,0.431406,5484.14,7713.14,1515.33,594.955,712.867,221,0.925736,8.29005,0.832445,100.78,94.7307,1.20604,pyramidal neuron,layer_4,layer_4,1level,29
29745057529_sort.swc,7364,136.684,3,272,545,274,234.81,404.992,115.038,0.612472,2323.83,4813.94,1982.13,337.823,391.402,47,0.928363,12.5101,0.854825,106.49,93.7806,1.12223,pyramidal neuron,layer_5,layer_5,1level,29
29759614943_sort.swc,28784,844.919,7,1194,2394,1201,469.28,668.542,115.038,0.573228,9107.57,17472.6,5072.08,481.888,616.129,121,0.927204,11.023,0.814874,103.001,92.9774,1.22762,pyramidal neuron,layer_4,layer_4,1level,29
29775734218_sort.swc,17000,139.418,3,818,1637,820,321.63,465.822,115.368,0.40685,5258.09,7034.49,1744.2,305.996,352.909,106,0.921283,9.38424,0.826147,100.941,92.2512,1.17382,pyramidal neuron,layer_4,layer_4,1level,29
29790933803_sort.swc,26232,262.569,5,1406,2818,1413,522.94,506.012,115.764,0.391161,8093.7,10244.2,1751.31,392.038,516.048,158,0.923931,8.30837,0.819539,100.853,93.4815,1.25088,pyramidal neuron,layer_4,layer_4,1level,29
29819215143_sort.swc,4508,106.992,7,186,377,192,287.97,457.758,75.306,0.455826,1436.21,2260.03,650.457,407.811,444.3,52,0.931559,10.9549,0.799428,102.573,92.5343,1.08244,pyramidal neuron,layer_4,layer_4,1level,32
